Country,Name,Club,Position,Games,Goals
Laos,Bethany Davis,Chanthabouly,goalkeeper,61,-58
Papua New Guinea,David Thomas,Lae City,midfielder,56,1
Peru,Carrie Byrd,Sporting Cristal,goalkeeper,52,-29
Antigua and Barbuda,Stephen Sparks,Grenades FC,goalkeeper,55,-60
Uganda,Oscar Lewis,Express,defender,64,62
India,Claudia Lewis MD,Bengaluru FC,forward,81,79
Mexico,Nathaniel Thomas,Leon,goalkeeper,61,-68
Slovenia,Laura Wu,Bravo,goalkeeper,88,-81
Ethiopia,Robert Johnson,Dire Dawa City,midfielder,63,50
Belize,Kayla Cooley,San Pedro Pirates,defender,62,53
Tajikistan,Kayla Velazquez,Khatlon,goalkeeper,47,-46
Guinea,Regina Brown,Horoya,defender,56,81
Burundi,Benjamin Graves,Kayanza United,midfielder,67,75
United Arab Emirates,Brian Cannon,Shabab Al Ahli,forward,45,14
Liberia,Timothy Foster,Invincible Eleven,defender,45,71
Saint Vincent and the Grenadines,Kristen Williamson,Camdonia Chelsea,goalkeeper,74,-25
Guinea,Miss Deborah Mejia,Fello Star,goalkeeper,60,-87
Dominica,Mr. Ricky Wilson,Bath Estate,midfielder,57,36
Central African Republic,Mallory Mason,Tempete Mocaf,midfielder,41,68
Ethiopia,Rachel Martin,St. George,goalkeeper,72,-53
Mongolia,Jonathan Long,Ulaanbaatar,goalkeeper,56,-63
Canada,Lisa Keith,Forge FC,midfielder,59,38
Sweden,Randall Hurley,AIK,defender,44,59
United Arab Emirates,Matthew Gates,Al Jazira,forward,70,36
Bangladesh,Julia Mitchell,Abahani Dhaka,forward,70,107
Haiti,Michelle Henry DDS,Violette,forward,51,10
Djibouti,Robert Frost,Equipe Nationale,forward,64,31
Uzbekistan,Tristan Smith,Metallurg Bekabad,forward,63,66
Ghana,Heather Church,Great Olympics,forward,73,28
Ireland,Kelly Holland,Dundalk,goalkeeper,53,-29
Eswatini,Alexander Nguyen,Milling Hotspurs,goalkeeper,36,-62
Bahrain,David Huffman,Manama Club,goalkeeper,60,-27
Benin,Keith Hill,Dynamo Abomey,goalkeeper,62,-1
Brazil,Daniel Taylor,Palmeiras,midfielder,72,11
Burundi,Thomas Webb,Musongati FC,forward,56,7
Namibia,Nathan Rhodes,Unam FC,midfielder,84,69
Canada,Andrea Cooper,Valour FC,goalkeeper,43,-52
Argentina,Elizabeth Stevens,River Plate,defender,68,24
Timor-Leste,David Williams,Sport Laulara,goalkeeper,57,-78
Micronesia,Brittany Miller,Chuuk,midfielder,78,1
Philippines,Theresa Wilkins,ADT,forward,56,21
Antigua and Barbuda,Maria Fisher,Grenades FC,goalkeeper,68,-76
Vietnam,Melissa Greene,Song Lam Nghe An,forward,49,37
China,Lisa Francis,Tianjin Jinmen Tiger,midfielder,58,1
Solomon Islands,Lisa Weeks,Laugu United,midfielder,48,45
Cameroon,Charlene Barnett,Bamboutos,defender,75,54
Bolivia,Jonathon Hopkins,Jorge Wilstermann,goalkeeper,69,-44
Turkey,David Hurst,Trabzonspor,forward,50,42
South Africa,Wanda Salinas,AmaZulu,defender,66,80
Cuba,Ruth Martin,FC La Habana,goalkeeper,65,-44
Czech Republic,Joshua Bryant,Slavia Prague,midfielder,61,86
Canada,Andrea Pena,Forge FC,forward,64,83
Czech Republic,Jack Dunn,Sparta Prague,midfielder,66,18
Uruguay,David King,Fenix,defender,61,15
Singapore,Carrie Roberts,Geylang International,forward,61,44
Central African Republic,Eric Miller,ASDR,defender,65,41
Syria,Kevin Patterson,Al Jaish,goalkeeper,81,-22
Algeria,Michael Mendoza,MC Alger,forward,67,53
Palau,George Cooper,Belau Kanu Club,forward,58,43
Kyrgyzstan,Eric White,Abdysh-Ata,defender,70,1
South Sudan,Stephen Parks,Al Rabita Juba,forward,47,57
Zimbabwe,Rachel Wallace,CAPS United,defender,61,32
Equatorial Guinea,Matthew Weaver,Atletico Semu,goalkeeper,43,-75
United Arab Emirates,John Kelly,Baniyas,midfielder,54,41
Cape Verde,Stephanie Wolfe,Vitoria FC,defender,52,37
Qatar,Dana Hays,Al Duhail,goalkeeper,26,-20
Croatia,David Rangel,Slaven Belupo,goalkeeper,53,-57
Singapore,Kerry Moore,Geylang International,goalkeeper,72,-79
Kiribati,Lindsay Miller,Tarawa,forward,65,65
Turkey,Shane Walsh,Sivasspor,forward,67,38
Togo,Steven Kelley,Sara Sport,goalkeeper,50,-43
Albania,Carol Greene,KF Tirana,defender,49,44
Central African Republic,Michael Rosales,Faucon Flambeau,defender,72,121
Bulgaria,John Brown,Arda Kardzhali,midfielder,57,30
Egypt,Jacob Miller,Ismaily,defender,49,104
Eritrea,Abigail Small,Al-Tahrir,goalkeeper,62,-1
Estonia,Heather Reynolds,Narva Trans,forward,75,20
Vietnam,James Collins,Viettel,forward,45,46
Bangladesh,Ashley Robinson,Rahmatganj,midfielder,73,15
Guatemala,Sabrina Fields,Antigua GFC,forward,67,64
Cambodia,Caleb Thomas,Phnom Penh Crown,forward,81,74
Bangladesh,Mary Williams,Sheikh Russel,midfielder,70,29
Burkina Faso,Dawn Baker,RC Bobo,forward,54,55
Belize,Stacy Patterson,Wagiya FC,defender,62,21
Mauritius,Richard Torres,Petite Riviere Noire,defender,70,33
Bahrain,Natalie Henderson,Al-Ahli,defender,50,54
Kuwait,Justin Schmitt,Al Naser,goalkeeper,57,-47
Guinea,Pamela Mccormick,CI Kamsar,midfielder,53,18
Sierra Leone,Linda Wilson,Old Edwardians,goalkeeper,76,-65
Djibouti,Sarah Woods,FC Dikhil,forward,44,66
Qatar,Ebony Schmidt,Al Gharafa,forward,27,48
Ghana,Alicia Clark,Bechem United,defender,66,39
Slovenia,Mr. David Williams MD,Gorica,midfielder,41,81
Palau,Allen Hall,Belau Kanu Club,goalkeeper,49,-44
Slovenia,Shane Schmitt,Olimpija Ljubljana,forward,58,47
Ecuador,Jesse King,Aucas,midfielder,81,1
Suriname,Patricia Powers,Robinhood,forward,60,45
Georgia,Chase Thompson,Telavi,midfielder,52,32
Costa Rica,April Mills,Herediano,goalkeeper,39,-34
Mexico,Michael Smith,America,forward,70,49
Slovakia,Todd Williams,Zemplin Michalovce,midfielder,74,74
Liberia,Arthur Franco,LISCR,forward,56,39
Dominica,Hannah Wilkinson,Harlem United,goalkeeper,61,-41
Comoros,James Kelley,Fomboni FC,forward,70,68
Morocco,Sarah Gross,Raja Casablanca,defender,69,61
Qatar,Haley Garcia,Al Rayyan,defender,60,63
Haiti,Brenda Mitchell,Racing Club Haitien,midfielder,69,82
North Macedonia,Christopher Fuller,Vardar,goalkeeper,52,-68
Grenada,Kirsten Jensen,Queens Park Rangers,midfielder,62,39
Burundi,Karen Klein,Kayanza United,defender,65,40
Serbia,Alicia Lawrence,Mladost Lucani,goalkeeper,45,-57
Nauru,Christopher Rodriguez Jr.,Boe,goalkeeper,40,-63
Vanuatu,Jesse Dalton,Mauwia,midfielder,74,105
Yemen,Hannah Scott,Al Yarmuk Al Rawda,goalkeeper,45,-101
Bahamas,Laura Odom,Cavalier FC,midfielder,59,41
Suriname,Sierra Edwards,Leo Victor,defender,45,48
Venezuela,Daniel Padilla,Zamora,defender,59,36
Czech Republic,Bobby Atkins,Slovan Liberec,midfielder,62,17
Kuwait,Peggy Hickman,Al Naser,forward,58,35
Seychelles,Terry Riddle,Light Stars,forward,61,24
Kenya,Destiny Ellis,Kariobangi Sharks,midfielder,43,53
Israel,Diana Washington,Beitar Jerusalem,goalkeeper,66,-18
Yemen,Caitlin Peters,Al Tadamon,midfielder,60,25
Cambodia,Kyle Gibson DDS,Nagaworld,forward,59,40
Namibia,Hannah Barry,Black Africa,goalkeeper,70,-11
Comoros,Frederick Johnson,Etoile d'Or,midfielder,62,21
Singapore,Melissa Arnold,Tampines Rovers,goalkeeper,54,-47
Mauritania,Michael Banks,Nouakchott Kings,midfielder,64,49
Uzbekistan,Anthony Carter,Surkhon,goalkeeper,57,-99
Eswatini,Melissa Armstrong,Green Mamba,forward,37,70
Korea (South),Phillip Wells,Pohang Steelers,forward,64,42
Tonga,Cynthia Warren,Kolofo'ou,forward,75,34
Slovakia,Christopher Nelson,MSK Zilina,midfielder,39,41
Uganda,Glenn Willis,Onduparaka,midfielder,65,51
Moldova,Gregory Miller,Dacia-Buiucani,defender,49,75
Nigeria,Donald Rosales,Akwa United,forward,43,95
Cambodia,Amy Johnson,ISI Dangkor Senchey,forward,69,1
Seychelles,Monique Fisher,Light Stars,midfielder,63,77
Uruguay,Dr. Kenneth Mendez,Penarol,forward,63,1
Benin,Crystal Mcguire,AS Cotonou,midfielder,66,87
Mali,Dr. Todd Boyer,AS Bakaridjan,forward,67,38
Nigeria,Sarah Clark,Rivers United,forward,55,41
Slovenia,Amber Hendrix,Koper,defender,38,25
Nepal,Nicole Roberts,Nepal Police Club,goalkeeper,74,-64
Slovakia,Anna Young,DAC Dunajska Streda,forward,42,49
Bangladesh,Matthew Torres,Mohammedan SC,forward,51,53
Timor-Leste,Lisa Richardson,Boavista Timor,forward,43,47
Czech Republic,Omar White,Slavia Prague,defender,40,19
Saint Lucia,Stephen Andrews,Micoud,goalkeeper,57,-60
Poland,Alan Henderson,Legia Warsaw,midfielder,62,41
Netherlands,Michael Barnes,FC Utrecht,goalkeeper,60,-27
Saint Kitts and Nevis,Amanda Martin,Conaree FC,goalkeeper,60,-83
Latvia,Steven Blake,Liepaja,defender,76,61
Brazil,Jennifer Ruiz,Atletico Mineiro,forward,64,32
India,Richard Bryan,Jamshedpur FC,goalkeeper,69,-33
Chile,Karen Norris,Colo-Colo,forward,54,48
Czech Republic,Jodi Jackson,Bohemians 1905,goalkeeper,40,-59
Liechtenstein,Jeffrey Odonnell,Vaduz,defender,58,39
Bolivia,Antonio Ramirez,Royal Pari,goalkeeper,40,-29
Germany,Emily Williams,Borussia Dortmund,midfielder,74,8
Korea (South),Pam Nguyen,FC Seoul,midfielder,44,51
Bahrain,Cheryl Howell,Manama Club,midfielder,72,82
Seychelles,James Jones,Foresters,midfielder,57,28
Sudan,Stephanie Giles,Al Merreikh,defender,53,61
Moldova,Christopher Lopez,Sheriff Tiraspol,forward,37,81
Lesotho,April Arnold,LCS,goalkeeper,61,-93
Mauritania,Thomas Glenn,ASAC Concorde,forward,39,47
Somalia,Alexandra Turner,Banaadir Telecom,forward,52,41
Seychelles,Edward Holmes,Northern Dynamo,goalkeeper,56,-114
Burkina Faso,Chris Thornton,USFA,goalkeeper,79,-37
Croatia,Madeline Lambert,Osijek,defender,57,47
Kenya,Tracy Fowler,Ulinzi Stars,forward,52,24
Bahamas,Thomas Mcgrath,Nassau United,midfielder,79,65
Portugal,Curtis Anderson,Vitoria Guimaraes,defender,64,49
Timor-Leste,Edward Peterson,Académica,defender,46,61
Gabon,Craig Powell,US Bitam,midfielder,65,48
Slovakia,Robert Thomas,MSK Zilina,forward,56,72
Cyprus,Erik Michael,Omonia,forward,40,69
Philippines,Erica Hamilton,Stallion Laguna,midfielder,62,29
Korea (South),Patrick Buckley,Daegu FC,midfielder,78,8
Indonesia,Lance Hall,Arema FC,defender,67,66
Barbados,Tiffany Stevenson,Brittons Hill,forward,48,35
Slovakia,Juan Thompson,Zemplin Michalovce,midfielder,69,25
Belarus,Michael Edwards,Slutsk,defender,69,40
Argentina,Zachary Roberts,River Plate,midfielder,52,76
Philippines,Carrie Howell MD,ADT,forward,72,35
Slovenia,Katherine Lopez,Olimpija Ljubljana,forward,68,52
Morocco,Lisa Walker,Hassania Agadir,goalkeeper,57,-91
Iceland,Carolyn Yu,Stjarnan,goalkeeper,62,-78
Iceland,Daniel Peters,KR Reykjavik,forward,66,25
Croatia,Margaret Lopez,Rijeka,forward,67,52
Sudan,Janet Barton,Al Merreikh,defender,48,61
Portugal,Kelly Leblanc,Porto,midfielder,58,30
Saint Vincent and the Grenadines,William Collins,System 3,goalkeeper,49,-35
New Zealand,Nicole Romero,Hawke's Bay United,defender,87,52
Tuvalu,Jennifer Burns,Ha'apai,forward,74,18
Paraguay,Aaron Taylor,Sportivo Luqueno,midfielder,52,21
Norway,Christopher Collins,Molde,forward,52,13
Malta,Timothy Flores,Gzira United,defender,72,1
Botswana,Terri Jones,Orapa United,forward,64,26
Israel,Joanna Wong,Hapoel Be'er Sheva,defender,53,69
South Africa,Joshua Johnson,Mamelodi Sundowns,defender,55,32
Kuwait,Connor Duffy,Al Jahra,forward,42,39
Tunisia,Brandon Lozano,US Monastir,forward,68,56
Indonesia,Audrey Lawrence,Persija Jakarta,goalkeeper,51,-25
Iraq,Peter Salas,Al Quwa Al Jawiya,forward,55,45
Dominica,Michele Smith,Dublanc FC,midfielder,35,43
Cambodia,Brandon Mcbride,Soltilo Angkor,defender,54,10
China,Michael Rice,Shanghai Port,forward,54,73
Burundi,Brenda Cunningham,Kayanza United,goalkeeper,39,-18
Nauru,Michael Jordan,Nauru FC,midfielder,74,84
Congo,Katie Wyatt,Vita Club Mokanda,defender,45,34
Israel,Stephanie Leonard,Maccabi Haifa,goalkeeper,75,-62
Italy,Gina Schultz,Napoli,forward,60,46
Algeria,John Ochoa,MC Oran,defender,41,64
Micronesia,David Santos,Pohnpei,defender,56,81
Haiti,Andrew Solis,FICA,defender,66,65
Czech Republic,Victor Elliott,Slovan Liberec,midfielder,38,39
Vietnam,Wendy Contreras,Sai Gon FC,forward,70,57
Dominica,Jonathan Dominguez,Dublanc FC,goalkeeper,62,-64
Kuwait,Danielle West,Al Arabi,midfielder,56,72
Grenada,James Chan,St. John's Sports,forward,66,53
Cameroon,Patricia Buchanan,Cotonsport,midfielder,71,47
Jamaica,Justin Mendoza,Waterhouse,forward,69,40
Malawi,Tony Acosta,Mighty Wanderers,midfielder,63,79
Central African Republic,Melissa Ross,Tempete Mocaf,defender,63,55
Azerbaijan,William Herman DDS,Zira,midfielder,69,33
Colombia,Beth Cantu,Santa Fe,goalkeeper,62,-69
Saint Kitts and Nevis,Jennifer Herrera,St. Paul's United,forward,64,20
Uganda,Xavier Williams,Onduparaka,defender,78,6
Gambia,David Moore,Real de Banjul,midfielder,67,63
Italy,Margaret Ray,AC Milan,goalkeeper,59,-40
Australia,Eugene Wilson,Melbourne Victory,goalkeeper,77,-19
Chile,Sierra Murray,Universidad Catolica,forward,57,85
Saint Vincent and the Grenadines,Shelly Terrell,Layou,midfielder,67,22
Madagascar,Thomas Rivera,Tia Kitra,goalkeeper,69,-48
Monaco,Aaron Sullivan,Fontvieille,midfielder,59,106
Czech Republic,Scott Davis,Bohemians 1905,midfielder,61,66
Ethiopia,Nicholas Liu,St. George,defender,62,71
Yemen,Tammy Butler,Al Shula,midfielder,53,34
Turkmenistan,Cassandra Sloan,Merv,goalkeeper,52,-55
Belgium,Morgan Davis,Antwerp,defender,56,68
Bhutan,Brenda Armstrong DDS,Thimphu City,goalkeeper,65,-62
Cape Verde,Garrett Rose,Vitoria FC,forward,41,10
Turkmenistan,Lori Quinn,Shagadam,midfielder,56,29
Benin,Thomas Forbes,JSP FC,midfielder,55,62
Tunisia,Rhonda Ward,Etoile du Sahel,midfielder,63,47
Nauru,Caitlyn Smith,Anetan,midfielder,59,50
Madagascar,Jenny Ramirez,Tia Kitra,forward,48,25
Vanuatu,Elizabeth Johnson,Yatel,goalkeeper,72,-67
Iraq,William Sims,Al Quwa Al Jawiya,forward,51,70
Finland,Matthew Bautista,SJK,midfielder,60,86
Panama,Alexandra Mitchell,San Francisco,forward,67,59
Mongolia,James Harding,Ulaanbaatar,forward,56,49
Ghana,Tommy Lee,Bechem United,goalkeeper,73,-68
Botswana,Christopher Martinez,Township Rollers,goalkeeper,58,-35
Myanmar,Ruth Watkins,ISPE,goalkeeper,72,-45
Chile,Jeremy Martinez,Universidad Catolica,goalkeeper,63,-25
Nauru,Melissa Rivera,Anetan,defender,57,34
Japan,Karen Young,Nagoya Grampus,goalkeeper,55,-13
Azerbaijan,Jimmy Hobbs,Neftchi Baku,midfielder,72,55
Colombia,Michael Martin,Atletico Nacional,goalkeeper,78,-86
India,Jeffrey Joseph,Mumbai City,defender,25,58
Indonesia,Isabella Barton,Bali United,goalkeeper,72,-43
New Zealand,Alejandro Gonzalez,Eastern Suburbs,goalkeeper,58,-54
Germany,Jacqueline Melton,Borussia Monchengladbach,defender,49,21
Honduras,Brandon Lang,Olimpia,goalkeeper,64,-63
Kiribati,Lisa Roth PhD,Abaiang,defender,55,49
Angola,Angela Ramos,Interclube,forward,45,63
Kyrgyzstan,Steven Jensen,Ilbirs Bishkek,goalkeeper,56,-30
Mauritania,Diana Austin,FC Tevragh Zeina,midfielder,51,43
Philippines,Alice Perez,Kaya-Iloilo,midfielder,38,88
Bahamas,Diane Owen,Western Warriors,midfielder,63,54
Mauritania,Andrew Owens,ACS Ksar,goalkeeper,48,-85
Nigeria,Holly Ross,Akwa United,forward,49,54
Singapore,Linda Rivera,Hougang United,forward,58,70
Chad,Julie Fowler,Postel 2000,midfielder,56,59
Kyrgyzstan,Robert Maynard,Alay Osh,forward,57,16
Guatemala,James Jackson,Malacateco,goalkeeper,77,-54
Lithuania,Justin Villa,Riteriai,goalkeeper,65,-43
Antigua and Barbuda,Melanie Marsh,Five Islands FC,defender,64,25
Sri Lanka,Brandon Johnston,Solid,midfielder,61,39
Slovakia,Richard Stewart,Ruzomberok,goalkeeper,47,-43
Trinidad and Tobago,Sean Zavala,Defence Force,defender,71,32
Ecuador,Patricia Miller,Delfin,goalkeeper,66,-49
India,Kari Taylor,ATK Mohun Bagan,midfielder,83,69
Venezuela,Eddie Taylor,Monagas,forward,44,85
Cameroon,Denise Bradley,Union Douala,forward,71,46
Iran,Bobby Booth,Esteghlal,goalkeeper,55,-72
Namibia,Martha Jones,Tura Magic,forward,45,64
Malta,Pamela Ortiz,Gzira United,defender,70,60
Croatia,Scott Kent,Dinamo Zagreb,forward,36,51
Kiribati,Kimberly Yates,Abaiang,forward,65,74
Mali,Michael Bray,Real Bamako,defender,63,11
Antigua and Barbuda,Nicholas Villegas,Liberta FC,forward,66,10
Iraq,Chad Delacruz,Al Talaba,midfielder,63,41
Poland,Tyler Berger,Wisla Krakow,forward,52,55
Madagascar,Lauren Melton,Fosa Juniors,midfielder,46,28
Bosnia and Herzegovina,Madison Parker,Siroki Brijeg,goalkeeper,58,-65
Canada,Nicole Powell,Toronto FC,goalkeeper,67,-45
Sri Lanka,Cassidy Howard,Renown,forward,73,54
Sweden,Joseph Huff,Norrkoping,goalkeeper,72,-73
San Marino,Brittany Martin,La Fiorita,forward,60,36
Tanzania,Pamela Howe,Azam,defender,64,21
Japan,Savannah Howard,FC Tokyo,goalkeeper,60,-50
Israel,Charles Cox,Maccabi Tel Aviv,defender,53,33
Tajikistan,Alexander Wilson,Ravshan,defender,64,12
Bahrain,Kelly White,Al-Ahli,midfielder,61,47
Belarus,Alex Curry,Neman Grodno,forward,56,78
Latvia,Andrew Spence,Valmiera,defender,57,39
Kenya,Heather Miller,Sofapaka,defender,73,63
Chile,Shannon Garrett,Universidad de Chile,goalkeeper,82,-43
Malaysia,Katherine Knox,Sabah,midfielder,62,71
Bolivia,Anna Murray,Bolivar,forward,58,23
Morocco,Anna Wilson MD,Hassania Agadir,midfielder,67,53
Nigeria,Kelly Green,Kano Pillars,defender,69,36
Netherlands,Cindy Bradley,Feyenoord,defender,48,39
Syria,Alicia Morales,Al Futowa,defender,56,101
Malawi,Pamela Wong,Silver Strikers,defender,59,78
Montenegro,John Anderson Jr.,Sutjeska,defender,53,84
China,Sabrina Delgado,Tianjin Jinmen Tiger,midfielder,70,11
Malawi,Elizabeth Williams,Nyasa Big Bullets,forward,57,39
Albania,Denise Green,Kukesi,goalkeeper,54,-48
Egypt,Yolanda Phillips,ENPPI,forward,76,43
Madagascar,Robert Mullins,Tia Kitra,midfielder,57,13
Niger,Mark Guerrero,USGN,forward,55,88
South Sudan,Benjamin Long,Al Salam Wau,forward,67,42
Rwanda,Richard Park,Bugesera,goalkeeper,53,-78
Bhutan,Carmen Barnes,Transport United,defender,68,70
Korea (South),Richard Hodges,Jeonbuk Hyundai,defender,56,64
Iraq,Tammy Delgado,Al Talaba,goalkeeper,38,-13
Portugal,Alexis Wright,Benfica,forward,65,27
Honduras,Maria Williams,Platense,midfielder,55,57
Chad,David Whitehead,Renaissance,midfielder,40,49
Uruguay,Tara Armstrong,Defensor Sporting,goalkeeper,56,-14
Myanmar,Sean Morris,Ayeyawady United,goalkeeper,53,-47
Algeria,Ashley Rodgers,USM Alger,defender,51,51
Georgia,Kelly Padilla DDS,Torpedo Kutaisi,goalkeeper,42,-69
Bosnia and Herzegovina,Paul Armstrong,Zeljeznicar,forward,73,40
Italy,Eileen Garza,Juventus,forward,48,56
Tajikistan,Greg Zhang,CSKA Pamir,forward,45,70
Nigeria,James Coleman,Lobi Stars,goalkeeper,66,-39
Tuvalu,Jamie Brown,Lakena United,goalkeeper,71,-78
Antigua and Barbuda,Jennifer Pugh,Hoppers FC,midfielder,44,65
Egypt,Patricia Morgan,ENPPI,midfielder,75,34
Georgia,William Buckley,Dinamo Batumi,defender,72,80
Vietnam,Lisa Pierce,Song Lam Nghe An,forward,70,27
Eritrea,Aimee Johnson,Al-Tahrir,forward,44,9
Jamaica,Diana Parker,Cavalier,midfielder,73,36
Peru,Sean Holden,Universitario,forward,49,30
Myanmar,Phillip Wall,Ayeyawady United,defender,80,81
Malaysia,Adam Contreras,Sabah,goalkeeper,42,-100
Tajikistan,Vincent Mccarthy,Khatlon,goalkeeper,48,-55
Guinea-Bissau,Brianna Ryan,Benfica Bissau,midfielder,51,87
Denmark,Albert Turner,Nordsjaelland,goalkeeper,49,-15
Madagascar,Gloria Johnson,DSA Antananarivo,forward,52,4
Antigua and Barbuda,David Martinez,Grenades FC,forward,65,50
Zambia,Wanda Hamilton,Green Buffaloes,goalkeeper,59,-15
Poland,Dana Williams,Legia Warsaw,midfielder,58,14
Turkey,Nancy Chapman,Antalyaspor,midfielder,70,110
Andorra,Edwin Martin,Penya Encarnada,goalkeeper,75,-49
Bangladesh,Kenneth Sandoval,Mohammedan SC,forward,55,78
Afghanistan,Kristen Hopkins,Ariana FC,goalkeeper,42,-51
Thailand,Ryan Pugh,Ratchaburi,forward,76,51
China,Dr. Jorge Schroeder,Shanghai Shenhua,goalkeeper,73,-61
Morocco,Gary Brewer,AS FAR,forward,64,108
Bolivia,Brendan Rodriguez,Bolivar,goalkeeper,67,-106
Czech Republic,Tony Osborne,Banik Ostrava,forward,67,39
Qatar,Ashley Jacobs,Al Wakrah,defender,77,45
Costa Rica,Nicholas Wilkinson,Herediano,defender,48,1
Uzbekistan,Michael Casey,Kokand 1912,defender,80,84
Germany,Tracy Kramer,Eintracht Frankfurt,goalkeeper,53,-57
Ecuador,Donna Hayden,Delfin,midfielder,65,22
Oman,Jill Frederick,Dhofar,forward,64,73
Libya,Scott Miller,Al Ahly Tripoli,midfielder,49,33
Bosnia and Herzegovina,James Pena,Zrinjski Mostar,forward,64,50
Gambia,Amanda Roberts MD,Real de Banjul,defender,55,71
Namibia,Jeffrey Huff,Unam FC,defender,62,68
Burkina Faso,Erin Johnson,RC Bobo,goalkeeper,51,-57
Liechtenstein,Kristine Cruz,Balzers,forward,57,105
Senegal,Miranda Pena,US Goree,forward,64,103
Denmark,Yolanda Hall,FC Copenhagen,midfielder,63,26
Switzerland,Deanna Smith,Young Boys,forward,67,62
Belarus,Richard Ford,Isloch,defender,46,12
Jamaica,Melissa Daniels,Mount Pleasant,goalkeeper,62,-1
Montenegro,Kimberly Rodriguez,Zeta,defender,56,37
Ireland,Joanne Gill,Dundalk,forward,44,68
Pakistan,Theresa Dennis,WAPDA,forward,58,28
Cyprus,Jason Bennett,AEL Limassol,goalkeeper,57,-52
Colombia,Courtney Stevens DVM,Atletico Nacional,midfielder,64,54
Bahrain,Emily Silva,Al-Hidd,goalkeeper,70,-78
Turkmenistan,Shawn Ellis,Merv,goalkeeper,83,-48
Chile,Natalie Gibson DDS,Colo-Colo,defender,63,81
Sweden,Glenn Martin,Malmo FF,midfielder,62,64
Montenegro,Jennifer Obrien,Rudar,forward,57,25
Nauru,Jasmine Silva,Anetan,defender,70,31
Burkina Faso,Tammy Brewer,RC Bobo,forward,65,86
Mali,Roger Murphy,US Bougouni,forward,59,104
Benin,Courtney Soto,Ayema FC,forward,43,83
Bulgaria,Jessica Robinson,Botev Plovdiv,defender,32,36
Slovenia,Alexandra Hughes,Celje,defender,56,25
Chad,Kayla Moore,AS CotonTchad,defender,55,1
Czech Republic,Kathleen Morales MD,Slavia Prague,forward,69,31
Algeria,Carolyn Beck,CR Belouizdad,defender,48,28
Sao Tome and Principe,Samantha Hines,FC Neves,defender,81,52
Rwanda,Brandy Tucker,Bugesera,goalkeeper,71,-63
Thailand,Katherine Guzman,Chonburi,forward,64,69
Mauritania,Connie Robinson DDS,Kaedi,goalkeeper,48,-57
Kenya,Lisa Frye,Kariobangi Sharks,forward,65,81
Solomon Islands,Robert Long,Marist,forward,47,32
Sudan,Kimberly Washington,Al Hilal Omdurman,defender,53,71
Albania,Lori Clark,Teuta Durres,defender,42,58
Suriname,Bobby Bradshaw,Leo Victor,goalkeeper,45,-54
Estonia,Joel Parker,Flora Tallinn,midfielder,54,63
Equatorial Guinea,Gabriel Snow,Estrella Roja,defender,61,72
Paraguay,Kimberly Petersen,Sportivo Luqueno,midfielder,46,33
Bolivia,Laura Coleman,Oriente Petrolero,goalkeeper,55,-22
