Country,Name,Club,Position,Games,Goals
Sierra Leone,Alex Russo,Mighty Blackpool,forward,53,54
Azerbaijan,Emily Dyer,Neftchi Baku,forward,70,42
Belgium,David Hoffman,Charleroi,goalkeeper,58,-69
Burkina Faso,Valerie Ramirez,RC Bobo,defender,58,26
Turkmenistan,Jason Daniels,Energetik,goalkeeper,46,-67
Vanuatu,Lindsey Todd,Seveners United,goalkeeper,68,-60
Argentina,Sarah Lin,Independiente,goalkeeper,57,-58
Turkmenistan,Lisa Mcdonald,Kopetdag,forward,75,38
Italy,Daniel Mitchell,AC Milan,forward,67,41
Vietnam,Emily Bishop,Song Lam Nghe An,goalkeeper,70,-49
Yemen,Brenda Mosley,Al Tilal,forward,61,53
Estonia,Carrie Kennedy,Nomme Kalju,defender,56,84
Chile,Tyler Parker,Universidad Catolica,defender,69,67
San Marino,Eric Johnson,Murata,forward,54,33
Iran,Robin Garcia,Sepahan,midfielder,50,59
Spain,Carrie Padilla,Atletico Madrid,goalkeeper,65,-108
Dominica,Mercedes Jackson,Exodus FC,midfielder,37,51
South Sudan,Amanda Robinson,Kator,forward,67,57
Cyprus,Eric Calderon,Anorthosis,forward,65,22
Solomon Islands,Darlene Valencia,Henderson Eels,midfielder,68,105
Eritrea,Keith Avila,Hamasien,forward,52,77
Papua New Guinea,Philip Williamson,Morobe Wawens,defender,67,61
Greece,Ronald Trujillo,PAOK,defender,75,51
Tuvalu,Grant Jimenez,Funafuti,midfielder,43,96
Uruguay,Jeffrey Waters,Danubio,midfielder,70,56
Kuwait,Todd Bennett,Al Arabi,forward,72,47
Dominican Republic,Sean Smith,Atletico Vega Real,defender,76,74
Malawi,Kenneth Robinson,Mighty Wanderers,midfielder,69,30
Nauru,Justin Crawford,Meneng,forward,66,31
Sri Lanka,Patricia Davis DDS,Solid,goalkeeper,63,-84
Rwanda,Caleb Davis,APR,midfielder,72,38
Guatemala,Jeremy Chen,Xelaju,goalkeeper,54,-37
Costa Rica,Richard Garza,Santos de Guapiles,goalkeeper,79,-53
Kyrgyzstan,Brianna Ramirez,Abdysh-Ata,defender,60,60
Burundi,Brian Sullivan MD,Kayanza United,midfielder,55,69
Uzbekistan,Jonathan Knight,Lokomotiv Tashkent,goalkeeper,73,-57
Cambodia,Kristen Johnson,Soltilo Angkor,midfielder,72,31
Colombia,Dr. Samuel Powell,Millonarios,goalkeeper,49,-54
Pakistan,Donald Schwartz,Pakistan Air Force,goalkeeper,73,-21
Slovenia,Caleb Garza,Celje,goalkeeper,80,-79
Tonga,Joy Hamilton,Ngele'ia,goalkeeper,60,-72
Spain,Eric Prince,Real Sociedad,midfielder,69,54
Marshall Islands,Christopher Schroeder,Majuro FC,defender,60,76
Uganda,Jesse Warren,Express,defender,48,49
Papua New Guinea,Jacqueline Lucas,Star Mountain,defender,39,32
Vietnam,Greg Allen,Viettel,goalkeeper,57,-64
Turkey,Jenna Mcpherson,Besiktas,midfielder,55,38
Haiti,Kimberly Harmon,Cavaly,defender,48,94
Djibouti,Whitney Strickland,Equipe Nationale,goalkeeper,61,-11
Monaco,Robert Chandler,Stade Monégasque,forward,80,36
Australia,Scott Brock,Adelaide United,forward,46,59
Slovenia,Dana Warren,Maribor,forward,60,58
Pakistan,Lisa Morrison,Pakistan Navy,midfielder,48,31
Burundi,David Scott,Olympic Star,forward,59,19
Iceland,Mary Kim,KR Reykjavik,goalkeeper,62,-29
South Africa,Scott Frye,Mamelodi Sundowns,forward,53,112
Lesotho,Derrick Skinner,Lioli,midfielder,54,20
Brunei,Zachary Weber,Kasuka FC,forward,69,26
Georgia,Yvette Montgomery,Dinamo Batumi,goalkeeper,46,-40
Yemen,Douglas Paul,Al Shula,defender,56,40
Albania,Mrs. Nancy Peterson,Vllaznia,forward,49,1
Togo,David Fox,Sara Sport,midfielder,53,29
Greece,Adrian Snyder,PAOK,goalkeeper,59,-4
Paraguay,Lisa Bowers,Cerro Porteno,midfielder,60,59
Ecuador,David Griffin DVM,Aucas,goalkeeper,80,-27
Belarus,Michael Wilson,Neman Grodno,midfielder,54,28
Palau,Aaron Valentine,Team Friendship,goalkeeper,59,-69
Grenada,Julia Porter,Hard Rock FC,goalkeeper,71,-45
Mozambique,Dean Montgomery,Vilankulo,forward,45,48
Tajikistan,Michael Mullins,Khatlon,midfielder,72,54
Chad,Joseph Wall,Foullah Edifice,goalkeeper,58,-36
Libya,Joel Lamb,Al Nasr,defender,54,87
Malawi,Ryan Parker,Karonga United,midfielder,51,23
Romania,John Flowers,Rapid Bucuresti,midfielder,63,68
Korea (North),Briana Mullins,Sobaeksu,midfielder,63,56
Panama,Kenneth Allen,San Francisco,forward,57,54
Andorra,Kimberly Cooper,UE Engordany,defender,66,57
Eswatini,Mathew Hutchinson Jr.,Manzini Wanderers,defender,68,1
Estonia,Antonio Duke,Paide Linnameeskond,goalkeeper,44,-69
Timor-Leste,Hannah Barnett,Académica,forward,80,50
Ireland,Rebecca Martin,Bohemians,midfielder,51,66
Serbia,Jose Wright,Spartak Subotica,midfielder,52,68
Guinea-Bissau,Jason Hernandez,Sporting Bissau,defender,59,33
Guatemala,Andrew Walker,Malacateco,forward,69,93
Luxembourg,William Brown,F91 Dudelange,midfielder,60,61
Kenya,Sara Padilla,Ulinzi Stars,midfielder,45,42
Korea (South),Michael Escobar,FC Seoul,goalkeeper,45,-46
Honduras,Nathaniel George,Platense,goalkeeper,57,-75
Mauritania,Seth Mcdaniel,Gendrim,goalkeeper,53,-51
Italy,Kathleen Nguyen,Lazio,forward,54,81
Myanmar,Bryan Morrison,Rakhine United,forward,42,47
Ghana,Emily Aguilar,Aduana Stars,midfielder,67,79
Libya,Judith Short,Al Hilal,goalkeeper,67,-83
Saint Vincent and the Grenadines,Olivia Reed,Camdonia Chelsea,midfielder,69,15
Kiribati,Amanda Bowen,Abaiang,forward,60,48
Malta,Thomas Rivera,Hamrun Spartans,goalkeeper,56,-18
Dominica,Mr. Christopher Johnson,Bath Estate,forward,47,8
Andorra,David Mayo,FC Ordino,defender,35,32
Bhutan,Karen Wagner,Thimphu City,defender,43,23
Turkmenistan,Julia Poole,Merv,midfielder,59,39
Nauru,Ryan Jones,Boe,defender,52,84
China,Paul Taylor,Tianjin Jinmen Tiger,defender,65,59
Serbia,James Roth,Red Star Belgrade,forward,54,54
Ghana,Lori Shepard,Hearts of Oak,midfielder,79,45
Iran,Susan Stone,Tractor,goalkeeper,55,-1
Malawi,Micheal Gilbert,Mighty Wanderers,midfielder,43,40
Afghanistan,Austin Thomas,Simorgh Alborz,defender,45,75
Suriname,James Cline,Robinhood,goalkeeper,78,-49
Bhutan,Mark Jones,Thimphu City,forward,60,42
Colombia,Sherry Rose,America de Cali,defender,52,68
Morocco,David Schmidt,Moghreb Tetouan,defender,72,42
Yemen,Gerald Vincent,Al Ahli Sanaa,defender,66,57
Saint Kitts and Nevis,Adam Kim,SPD United,goalkeeper,54,-71
Nigeria,Mr. Gabriel Hinton,Lobi Stars,midfielder,78,34
Bahrain,Heather Hogan,Al-Ahli,forward,62,58
Zambia,Dr. Mary Wright,Power Dynamos,goalkeeper,67,-73
Seychelles,Aaron Collins,St Louis Suns United,forward,51,63
Gabon,Steven Ramos,US Bitam,midfielder,43,92
Ethiopia,Scott Sims,Fasil Kenema,forward,53,39
Romania,Mitchell Jordan,FCSB,goalkeeper,70,-82
Honduras,Julie Anderson,Olimpia,midfielder,38,62
Tanzania,Sarah Carter,Simba,goalkeeper,82,-52
Botswana,Nathaniel Williams,Mochudi Centre Chiefs,midfielder,57,28
Lesotho,Thomas Hernandez,Bantu,defender,69,67
Nauru,Christine Bartlett,Aiwo,goalkeeper,58,-19
Burkina Faso,Kenneth Ochoa,Etoile Filante,forward,63,52
Niger,Rhonda Baker,AS GNN,goalkeeper,56,-88
Somalia,Marie Ware,Horseed,goalkeeper,45,-24
Qatar,Jacob Black,Al Gharafa,defender,71,31
Pakistan,Lorraine Hoffman,WAPDA,defender,38,1
France,Dawn Keith,Marseille,midfielder,75,40
Micronesia,Kristin Jones,Nukuoro,defender,49,55
Saint Lucia,Ruben Alvarez,Micoud,goalkeeper,38,-30
Guyana,Deanna Chavez,Slingerz FC,defender,77,77
Fiji,Isabella Trevino,Lautoka FC,goalkeeper,59,-104
United Arab Emirates,Susan Brooks,Al Nasr,goalkeeper,61,-61
Nauru,Kelly Woodward,Meneng,midfielder,60,48
United Kingdom,Stephanie Haney,Chelsea,defender,76,47
Moldova,Amanda Wiggins,Zimbru,defender,58,78
Dominican Republic,Glenn Clark,Atletico Vega Real,midfielder,58,13
Papua New Guinea,Dustin Vazquez,Gulf Komara,defender,67,36
India,Eric Thompson,Hyderabad FC,forward,71,36
India,Troy Little,Hyderabad FC,goalkeeper,58,-60
Portugal,Hannah Hunt,Benfica,goalkeeper,80,-49
Andorra,Misty Jackson,FC Santa Coloma,forward,43,73
United Kingdom,Jessica Wright,Chelsea,forward,62,54
Ecuador,Henry Jennings,Independiente del Valle,goalkeeper,58,-86
United Kingdom,David Howell,Arsenal,midfielder,59,12
Bolivia,Angela Roberts,Nacional Potosi,defender,48,9
Gabon,Derrick Smith,Missile FC,goalkeeper,60,-86
Israel,Bobby Jennings,Hapoel Be'er Sheva,midfielder,34,101
Kuwait,Tiffany Strong,Al Kuwait,midfielder,80,55
Eritrea,William Payne,Adulis Club,midfielder,51,42
Spain,Anthony Fields,Atletico Madrid,goalkeeper,56,-66
Papua New Guinea,Jill Johnson,Hekari United,goalkeeper,63,-40
Australia,Rebecca Beard,Brisbane Roar,forward,72,57
Gambia,Jerry Holland,Gamtel FC,midfielder,73,50
Turkmenistan,Natalie Montgomery,Altyn Asyr,goalkeeper,50,-37
Samoa,Thomas Malone,Lepea,forward,51,71
Uruguay,Amber Nash,Montevideo Wanderers,defender,61,71
Sao Tome and Principe,Sarah Randall,Sporting Praia Cruz,defender,79,14
Paraguay,Alexander Williams,Sol de America,defender,64,65
Turkmenistan,Nicholas Ferguson,Nebitchi,forward,65,62
Liberia,Shane Salazar,Monrovia Club Breweries,midfielder,59,77
Liberia,Kevin Miller,Nimba United,goalkeeper,80,-49
Malta,Tiffany Warren,Birkirkara,midfielder,46,45
Uzbekistan,Darrell Carey,Nasaf,midfielder,67,32
Iran,Randy Copeland,Foolad,forward,41,35
Haiti,Kathryn Davis,Don Bosco,forward,60,44
Tunisia,Terrance Hughes,Etoile du Sahel,forward,30,38
Malta,Dana Meadows,Hamrun Spartans,midfielder,58,63
Angola,Michael Mills,Interclube,goalkeeper,53,-58
Somalia,Joe Price,Midnimo,midfielder,64,22
Gambia,Travis Howard,Gamtel FC,goalkeeper,66,-51
Philippines,Jennifer Farmer,Stallion Laguna,midfielder,46,28
Ireland,Michelle Gray,Derry City,defender,51,32
Ethiopia,Michael Sims,Bahir Dar Kenema,midfielder,71,36
Senegal,Robert Riley,Casa Sport,goalkeeper,62,-44
Qatar,Joseph Glenn,Al Sadd,forward,29,96
Tonga,William Peterson,Kolofo'ou,midfielder,67,26
Mongolia,Sophia Parker,SP Falcons,forward,64,53
Angola,Matthew Nguyen,Petro de Luanda,defender,65,53
Micronesia,Brandi Williams,Pohnpei,midfielder,69,48
Italy,April Robinson,Lazio,defender,58,72
Montenegro,Diana Holmes,Zeta,forward,61,39
Turkey,Erica Olson,Antalyaspor,defender,45,71
Libya,Jacob Walters,Al Ittihad,defender,89,71
Czech Republic,Stephanie Mitchell,Slavia Prague,defender,76,14
Iraq,Bobby Johnson,Al Talaba,forward,59,47
Nepal,Blake Ramirez,Jawalakhel,forward,68,74
Bhutan,Breanna Hendrix,Terton FC,defender,46,22
Iceland,Robert Trujillo,KA,midfielder,65,82
China,Kimberly Bennett,Shandong Taishan,defender,68,1
Oman,Douglas Montgomery,Al Suwaiq,goalkeeper,47,-32
Bosnia and Herzegovina,Elizabeth Pham,Zrinjski Mostar,forward,59,24
Tunisia,Jeffrey Wilson,US Monastir,midfielder,60,60
Gabon,Matthew Elliott,AS Mangasport,defender,63,38
Zimbabwe,Sean Evans,Chicken Inn,forward,73,66
Central African Republic,Jaime Wallace,Tempete Mocaf,midfielder,71,38
Ecuador,Kyle Warner,Universidad Catolica,forward,38,61
Morocco,Marcus Knight,AS FAR,defender,55,64
Belgium,Melanie Riley,Antwerp,goalkeeper,69,-26
Peru,Michael Boyd,Sport Huancayo,defender,53,27
Central African Republic,Casey Robinson,Tempete Mocaf,defender,67,49
Brunei,Leslie Cox,Indera SC,midfielder,48,48
Lithuania,Renee Hale,Suduva,defender,65,16
Cuba,Derek Ward,FC La Habana,goalkeeper,61,-63
Marshall Islands,Thomas Rivas,Utrik FC,forward,62,60
Belgium,Joshua Hodges,Standard Liege,goalkeeper,67,-33
Yemen,Nancy Montoya,Al Saqr,defender,69,42
Malaysia,Cynthia James,Johor Darul Ta'zim,midfielder,48,62
Bangladesh,Mark Garcia MD,Abahani Dhaka,goalkeeper,58,-28
Tonga,Jeanne Mcdonald,Ha'apai,forward,61,55
Romania,Julie Lewis,UTA Arad,midfielder,55,53
Slovenia,Juan Simmons,Domzale,defender,55,58
Turkey,Brooke Pollard,Besiktas,defender,59,37
Chad,Jennifer Williams,Gazelle FC,goalkeeper,49,-49
Slovakia,April Davis,Trencin,goalkeeper,54,-43
Liberia,Eric Nixon,Nimba United,goalkeeper,65,-53
United Arab Emirates,Julia Miller,Al Ain,midfielder,45,73
Sierra Leone,Shelly Savage,Bo Rangers,goalkeeper,53,-52
Algeria,Kayla Roman,CR Belouizdad,defender,47,22
Laos,Chad Nash,Master 7,defender,56,29
Honduras,Frank Johns,Marathon,goalkeeper,72,-25
Bulgaria,Margaret Cochran,Botev Plovdiv,defender,50,55
South Africa,Joshua Jones,Stellenbosch,defender,73,47
Gabon,Teresa Rice,Cercle Mbéri Sportif,forward,74,76
Burkina Faso,Mary Buckley,ASFA Yennega,forward,69,61
Japan,Jamie Salas,Yokohama F. Marinos,defender,40,37
Cyprus,Jake Thomas,AEK Larnaca,forward,62,39
New Zealand,Michael Valdez,Hawke's Bay United,defender,62,54
Seychelles,Melissa Ruiz,Northern Dynamo,defender,70,99
Saudi Arabia,Mercedes Morales,Al Taawoun,goalkeeper,59,-37
Philippines,Chelsea Levine,United City,goalkeeper,59,-66
Switzerland,Donald Maxwell,Luzern,forward,56,32
Bosnia and Herzegovina,Tracey Wright,Zeljeznicar,goalkeeper,61,-26
Nicaragua,Elizabeth Vasquez,UNAN Managua,goalkeeper,43,-33
Laos,Jamie Davis,Vientiane FC,forward,43,63
Myanmar,Alexandra Lewis,Shan United,forward,69,64
Nigeria,Jacob Thomas,Akwa United,defender,81,54
Korea (South),Amanda Taylor,Ulsan Hyundai,forward,67,68
Zambia,Eric Johnson,Green Eagles,forward,81,66
Vanuatu,Michelle James,Mauwia,forward,54,70
Congo,Christopher Blake,CARA Brazzaville,defender,44,47
Papua New Guinea,Tina Phillips,Morobe Wawens,defender,64,46
Greece,Eric Edwards,PAOK,defender,58,15
New Zealand,Lindsay Garcia,Canterbury United,defender,76,80
Latvia,Judith Walters,Valmiera,defender,66,36
Seychelles,Erica Mclaughlin,Northern Dynamo,forward,81,100
Bulgaria,Catherine Cruz,Botev Plovdiv,forward,53,72
Benin,Russell Pruitt,ASPAC,forward,53,48
San Marino,Keith Collins,Murata,defender,65,28
Guyana,Timothy Lewis,Western Tigers,defender,84,29
Canada,Lisa Murray,Forge FC,midfielder,56,40
Albania,Amanda Edwards,Dinamo Tirana,goalkeeper,60,-57
Hungary,Mr. Joe Castillo,Ujpest,goalkeeper,70,-32
Nepal,Evelyn Woods,Machhindra,goalkeeper,56,-50
Qatar,Cassandra Anderson,Al Duhail,defender,55,35
Malta,Sarah Braun,Birkirkara,forward,63,64
Guinea-Bissau,Cheryl Vazquez,UDIB,midfielder,63,67
Turkmenistan,Scott Monroe,Energetik,forward,78,79
Venezuela,Robin Williams,Zamora,goalkeeper,49,-43
Hungary,Autumn Barrett,Puskas Akademia,defender,52,34
Vietnam,Jonathan White,Viettel,goalkeeper,69,-62
Bosnia and Herzegovina,Mark Wallace,Zeljeznicar,forward,53,40
Jamaica,Hannah Jones,Waterhouse,defender,52,38
Nepal,William Welch,Nepal Police Club,defender,56,45
Switzerland,Daniel Thomas,St. Gallen,forward,50,46
Lithuania,Claire Jackson,Dziugas,forward,73,51
Saudi Arabia,Meagan Soto,Al Taawoun,midfielder,45,45
Romania,Jessica Hopkins,Rapid Bucuresti,defender,76,22
Ghana,Patrick Hernandez,Aduana Stars,midfielder,68,29
Bahamas,Patricia Santiago,United FC,forward,64,31
Nigeria,Kenneth Garner,Akwa United,midfielder,54,30
Mauritius,Amy Robinson,Petite Riviere Noire,midfielder,63,60
Guinea,Kristina Young,Hafia,midfielder,56,44
Ukraine,Brenda Brown,Rukh Lviv,forward,53,110
Mali,Joseph Williams,AS Bakaridjan,goalkeeper,70,-60
Georgia,Christopher Blake,Dinamo Batumi,goalkeeper,58,-35
Peru,Robert Lewis,Sport Huancayo,forward,72,101
Angola,Patrick Jackson,Sagrada Esperanca,midfielder,57,57
Moldova,Anne Ellis,Sheriff Tiraspol,defender,51,35
China,Stephen Price,Shandong Taishan,defender,60,58
Djibouti,Jennifer Johnson,Equipe Nationale,forward,75,37
United States,Brenda Davidson,Columbus Crew,forward,56,25
Guinea,Julie Riley,Hafia,forward,72,37
Monaco,Gregory Rhodes,Stade Monégasque,defender,58,59
Uruguay,Dennis Stewart,Nacional,defender,60,32
Liberia,George Bates,Barrack Young Controllers,defender,62,49
Latvia,Michael Turner,Metta,defender,57,63
Chile,Francis Contreras,Colo-Colo,midfielder,60,20
Andorra,Christina Williams,FC Santa Coloma,forward,48,24
Kazakhstan,Fernando Jensen,Tobol,defender,59,78
South Sudan,Harry Wagner,Al Merreikh Juba,forward,57,73
Libya,Kelly Williams,Al Ittihad,midfielder,58,58
Barbados,Jane Moore,Weymouth Wales,forward,83,63
Mali,Kayla Santiago,US Bougouni,goalkeeper,61,-19
Slovakia,Julie Cole,MSK Zilina,midfielder,55,69
Iceland,Amy Swanson,Vikingur Reykjavik,defender,57,48
Colombia,Kimberly Wilkerson,Deportivo Cali,defender,64,43
Barbados,Andrew Mann,UWI Blackbirds,midfielder,56,37
Korea (North),Jose Henson,Amrokgang,defender,48,101
Antigua and Barbuda,Todd Villa,Five Islands FC,defender,52,62
Congo,Paul Ramirez,CARA Brazzaville,forward,67,36
South Sudan,Courtney Wade,Al Merreikh Juba,defender,76,68
Guatemala,Elizabeth Baker,Comunicaciones,midfielder,42,51
Syria,Denise Combs,Al Futowa,goalkeeper,79,-68
Egypt,Cynthia Castro,Al Ahly,defender,66,20
Sweden,Phillip Williams,IFK Goteborg,goalkeeper,61,-50
Bhutan,Joshua Miranda,Paro FC,forward,67,58
Bahrain,Eric Morales,Al-Muharraq,forward,46,46
Bahrain,Timothy Ewing,Al-Najma,goalkeeper,75,-73
Cambodia,Katie Gentry,ISI Dangkor Senchey,defender,43,34
Uzbekistan,Marissa Zamora,Navbahor,midfielder,60,12
Bangladesh,Leah Jones,Mohammedan SC,forward,65,80
Bahrain,Patricia Mack,Al-Riffa,midfielder,53,35
Algeria,Elizabeth Davis,CR Belouizdad,forward,57,51
Thailand,Arthur Cochran,Port,forward,56,52
Colombia,Jeanne Vasquez,Once Caldas,defender,87,17
Belarus,Sharon Wilson,BATE Borisov,goalkeeper,67,-36
Korea (North),Mackenzie Nunez,Hwaebul,defender,56,22
Monaco,Sean Edwards,Monaco II,forward,67,75
El Salvador,Nichole Campbell,Aguila,forward,66,34
Solomon Islands,Michele Jones,Henderson Eels,forward,52,60
Ecuador,Steven Sanders,Universidad Catolica,defender,50,33
Denmark,Janice Edwards,Viborg,goalkeeper,53,-55
Kazakhstan,Kevin Sloan,Aktobe,midfielder,50,71
Armenia,Sandra Shaw,Ararat Yerevan,goalkeeper,65,-34
Tajikistan,Cassandra Hernandez,CSKA Pamir,defender,85,36
Indonesia,Kyle Cross,Arema FC,midfielder,58,75
Saint Kitts and Nevis,Casey Drake,Garden Hotspurs,goalkeeper,49,-39
Vietnam,Nicholas Reynolds,Viettel,defender,61,62
Palau,Patricia Medina,Lyon FC,forward,80,93
Uganda,Tammy Beck,Vipers,forward,68,28
Pakistan,Edward Pratt,Pakistan Air Force,midfielder,47,29
Ukraine,Audrey Bennett,Shakhtar Donetsk,forward,53,81
Gabon,Elaine Erickson,AS Mangasport,goalkeeper,49,-60
El Salvador,Laura Mullen,FAS,goalkeeper,46,-55
Philippines,Heather Matthews,ADT,midfielder,43,11
Mozambique,Christopher Lloyd,Vilankulo,goalkeeper,65,-33
Iraq,Kevin Wilson,Naft Al-Wasat,goalkeeper,55,-35
Liberia,Lisa Brown,LISCR,defender,65,43
Guyana,Heather Williams,Slingerz FC,defender,31,31
Bhutan,Heather Mcconnell,Terton FC,forward,58,98
Seychelles,Julie Phillips,St Louis Suns United,goalkeeper,73,-47
Morocco,Karen Jensen,Moghreb Tetouan,goalkeeper,77,-29
Cyprus,Todd Sullivan,AEK Larnaca,forward,46,32
United States,Amy Watson,LAFC,goalkeeper,58,-45
Sudan,Latoya Griffith,Al Shorta,defender,72,47
Micronesia,Gregory Fischer,Ulithi,goalkeeper,66,-51
Cape Verde,Ruben York,Academica do Sal,goalkeeper,55,-84
Mali,Anthony Lynch,Real Bamako,midfielder,67,88
Bahamas,Linda Stevenson,Dynamos FC,midfielder,56,19
Switzerland,Matthew Martin,Young Boys,midfielder,54,56
Sierra Leone,Steven West,Bo Rangers,forward,51,64
Germany,Vincent Hood,RB Leipzig,defender,34,42
Jordan,Isaac Coffey,Al Salt,goalkeeper,44,-59
Costa Rica,Tanya Lowe,Herediano,forward,79,21
Botswana,Mrs. Tracy Browning,Mochudi Centre Chiefs,defender,45,43
Japan,Teresa Harris,Sanfrecce Hiroshima,forward,79,63
Spain,Bridget Dixon,Real Sociedad,midfielder,70,86
Qatar,Michael Martinez,Al Rayyan,defender,64,49
Russia,Sean Singleton,Spartak Moscow,goalkeeper,58,-9
Kyrgyzstan,Jennifer Webster,Alga Bishkek,midfielder,70,67
Bulgaria,Elizabeth Lin,Lokomotiv Plovdiv,midfielder,67,36
Luxembourg,Michael Hudson,Swift Hesperange,midfielder,74,48
Angola,Michael Skinner,Recreativo do Libolo,midfielder,45,70
Senegal,Melinda Smith,Diambars,forward,50,29
Cape Verde,Natasha Wilson,Batuque FC,midfielder,66,76
Ireland,Thomas Grant,Derry City,forward,62,16
Malawi,Michael Johnson,MAFCO,defender,50,76
Venezuela,Andrew Black,Zamora,midfielder,62,27
Andorra,Karen Wilson,Atletic Escaldes,midfielder,63,52
Israel,Emily Brown,Hapoel Be'er Sheva,forward,59,40
Nigeria,Jordan Guerrero,Lobi Stars,forward,49,51
Dominican Republic,Nicholas Mendez,Cibao FC,goalkeeper,45,-63
Portugal,Bethany Acevedo,Sporting CP,defender,73,37
Bulgaria,Melissa White,CSKA Sofia,forward,67,55
Greece,Brian Freeman,Panathinaikos,forward,74,1
Marshall Islands,Zachary Proctor,Jaluit FC,midfielder,49,54
Mongolia,Hannah Thompson,Khangui,goalkeeper,50,-79
Honduras,Tiffany Ramsey,Platense,midfielder,45,41
Malaysia,Jennifer Sanchez,Selangor,goalkeeper,59,-40
Lesotho,Martha Campbell,Matlama,midfielder,59,38
Uganda,Theresa Wood MD,Express,forward,53,30
Qatar,Blake Webb,Al Rayyan,defender,60,41
Algeria,Ariel Ellis,MC Alger,midfielder,59,43
Sao Tome and Principe,Blake Shaw,Trindade,forward,44,40
Belgium,Stephanie Chambers,Standard Liege,midfielder,58,64
Spain,Elizabeth Wheeler,Atletico Madrid,forward,64,71
Mongolia,Mariah Shannon,Ulaanbaatar City,defender,55,18
Samoa,Kimberly Garcia,Togafuafua,defender,56,33
Saint Kitts and Nevis,Alison Hall,Newtown United,goalkeeper,42,-25
Georgia,William Ramirez,Dinamo Tbilisi,defender,60,36
Gambia,Phyllis Kirby,Wallidan,forward,78,79
Mexico,Keith Patton,Guadalajara,forward,54,21
Suriname,Timothy Singh,SNL,goalkeeper,72,-33
Paraguay,Mrs. Brandy Hall MD,Olimpia,forward,64,67
Nicaragua,Kimberly Burnett,Diriangen,goalkeeper,60,-35
Palau,Mark Little,Surangel Kings,midfielder,61,91
El Salvador,Michael Castro,FAS,goalkeeper,43,-74
Spain,Angel Johnson,Real Madrid,midfielder,62,85
Tunisia,Justin Smith,US Monastir,goalkeeper,48,-89
Jordan,Matthew Gallagher,Al Salt,goalkeeper,65,-86
Liechtenstein,Mary Mcguire,Triesenberg,goalkeeper,59,-53
Lithuania,Heather Hoffman,Dziugas,forward,80,111
Canada,Brooke Davis,Vancouver Whitecaps,midfielder,61,69
Burundi,James Davis,Olympic Star,midfielder,77,58
Haiti,Nicole Edwards,Arcahaie,goalkeeper,75,-71
Mexico,Julie Kim,Cruz Azul,goalkeeper,46,-67
Indonesia,Brenda Lopez,Persebaya Surabaya,goalkeeper,63,-22
Cuba,Joseph Boyd,FC Camaguey,defender,36,3
Laos,John Johnson,Chanthabouly,midfielder,70,25
Gabon,Jamie Christian,AS Mangasport,forward,68,50
