Country,Name,Club,Position,Games,Goals
Nigeria,Ronnie Keller,Enyimba,forward,36,45
Saudi Arabia,Theresa Lambert,Al Fateh,goalkeeper,53,-57
Panama,Craig Rodriguez,Atletico Chiriqui,forward,64,42
Italy,Monica Jones,Roma,defender,60,49
Saint Kitts and Nevis,Rachel Snow,Village Superstars,midfielder,53,57
Somalia,Luke Rogers,Banadir,midfielder,74,29
Cuba,David Sims,FC Santiago,defender,44,45
Finland,Katherine Powell,Ilves,midfielder,80,101
Gambia,Regina Carter,Brikama United,defender,53,44
Ethiopia,Amanda Melendez,Bahir Dar Kenema,midfielder,74,66
Georgia,Arthur Hill,Telavi,defender,70,9
United Kingdom,Tanner Murphy,Chelsea,defender,80,25
Zambia,Erik Gonzalez,Red Arrows,defender,60,35
Albania,Matthew Smith,Kukesi,defender,57,94
Burkina Faso,Meredith Anderson DVM,ASFA Yennega,midfielder,64,39
Bosnia and Herzegovina,Kristen Berger,Borac Banja Luka,defender,61,32
Netherlands,Laurie Ferguson,AZ Alkmaar,midfielder,66,66
Ireland,Melissa Johnson,Sligo Rovers,goalkeeper,51,-68
Estonia,Gary Gallagher,Kuressaare,defender,67,25
Ecuador,Jordan Sullivan,LDU Quito,forward,70,56
Zimbabwe,Laura Marshall,FC Platinum,forward,53,13
Albania,Lisa Bishop,Dinamo Tirana,defender,59,63
Togo,Kathryn Thompson,Semassi,forward,64,69
Belize,Patrick Rios,Wagiya FC,midfielder,63,23
Sri Lanka,Teresa Hamilton,Ratnam,forward,74,21
North Macedonia,Erica King,Sileks,forward,63,12
Poland,Lynn Benson,Legia Warsaw,midfielder,58,52
San Marino,Micheal Mata,Murata,goalkeeper,79,-34
Eswatini,Tiffany Chung,Young Buffaloes,defender,33,64
Gabon,Jacob Thompson,Sogea FC,goalkeeper,54,-58
Sierra Leone,Ashley Burns,Kallon,goalkeeper,62,-12
Brazil,Rhonda Coleman,Santos,forward,52,4
Israel,Nicole Christian,Hapoel Be'er Sheva,defender,55,47
Andorra,Tim Jones,UE Sant Julia,midfielder,38,55
South Africa,Dale Coleman,SuperSport United,forward,35,39
Cape Verde,William Scott,Batuque FC,midfielder,82,65
Pakistan,Megan Parks,WAPDA,midfielder,43,39
Cyprus,Robert Guerra,AEL Limassol,goalkeeper,56,-63
Nicaragua,Alejandro Brown,Walter Ferretti,defender,63,27
Nepal,Barbara Snyder,Manang Marshyangdi,forward,69,32
Nigeria,Diana Freeman,Shooting Stars,defender,54,56
Malaysia,David Ellison,Kuala Lumpur City,midfielder,53,35
Moldova,Thomas Weeks,Dacia-Buiucani,forward,59,43
Rwanda,Linda Gentry,APR,defender,76,88
Micronesia,Amber Jones,Yap,midfielder,62,65
Jamaica,Laura Weaver,Arnett Gardens,defender,71,61
Ghana,Rachel Todd,Asante Kotoko,defender,60,51
Maldives,Kelsey Black,Club Eagles,defender,68,1
Australia,Jordan Gray,Sydney FC,midfielder,74,59
Yemen,Heather Snyder,Al Shula,defender,53,18
Seychelles,Christina Morales,St Michel United,goalkeeper,61,-20
Austria,Jocelyn Palmer,Rapid Wien,goalkeeper,36,-65
Gabon,Brianna Patterson,AS Mangasport,forward,33,67
Grenada,Danielle Valenzuela,Hurricane FC,midfielder,61,67
Samoa,Valerie Allen,Moataa,forward,65,74
Albania,Pedro Mccoy,KF Tirana,defender,69,57
Palau,Amy Christensen,Lyon FC,defender,65,50
Nigeria,Jeffrey Martinez,Plateau United,midfielder,50,20
Somalia,Teresa Glenn,Elman FC,midfielder,60,58
Solomon Islands,Mrs. Melissa Poole,Laugu United,forward,30,77
Moldova,James Lee,Milsami,defender,70,28
Angola,Diane Collins,Recreativo do Libolo,goalkeeper,45,-2
Cambodia,Linda Brown,Visakha,forward,57,26
Honduras,Thomas Poole,UPNFM,midfielder,67,25
Haiti,Aaron Adkins,Don Bosco,goalkeeper,66,-85
Antigua and Barbuda,Ryan Taylor,Grenades FC,defender,62,54
Tunisia,Mr. Anthony Richardson,CS Sfaxien,forward,76,62
Iraq,Nancy Elliott,Al Najaf,forward,67,48
Netherlands,Cindy Wilson,Ajax,defender,72,53
Bhutan,Tracy Miller,High Quality FC,goalkeeper,74,-40
Barbados,Shannon Gutierrez,Paradise SC,defender,68,66
Barbados,Shirley Walker,UWI Blackbirds,defender,59,13
Indonesia,Carmen Lee,Madura United,midfielder,55,90
Liberia,Thomas Jackson,Nimba United,goalkeeper,64,-43
Guinea-Bissau,Peter Parker,Os Balantas,goalkeeper,49,-61
Peru,Raymond Hurst,Sporting Cristal,goalkeeper,76,-62
South Sudan,George Woods,Atlabara,midfielder,62,27
Kyrgyzstan,Jacob Gregory,Neftchi Kochkor-Ata,midfielder,71,42
Congo,Anthony Robinson,Vita Club Mokanda,goalkeeper,75,-77
Niger,Curtis Hunt,AS GNN,defender,43,34
Kuwait,Amy Dillon PhD,Kazma,goalkeeper,60,-33
Zimbabwe,Edward Reed,Chicken Inn,midfielder,64,40
Italy,George Robbins,Lazio,midfielder,64,49
Korea (South),Joel Middleton,Ulsan Hyundai,defender,45,71
Vanuatu,Willie Rodriguez,Tupuji Imere,defender,71,78
Syria,Jennifer Hudson,Al Karamah,goalkeeper,62,-31
Peru,Peter Green,Sport Huancayo,defender,64,73
France,Marc Sanford,Nice,forward,88,38
Kazakhstan,Melissa Williams,Shakhter Karagandy,goalkeeper,60,-61
Lithuania,Peter King,Panevezys,goalkeeper,62,-75
Brunei,Daniel Cross,Tabuan Muda,midfielder,37,34
Burundi,Cynthia Gomez,Olympic Star,forward,71,33
Ethiopia,Alicia Kane,Bahir Dar Kenema,goalkeeper,69,-64
Azerbaijan,Samantha Sanchez,Gabala,forward,58,17
Vanuatu,Bryan Benson,Seveners United,forward,45,84
Chad,Nicole Saunders,Gazelle FC,forward,60,62
Seychelles,Alicia Garner,La Passe,forward,69,49
Cyprus,Mark Smith,APOEL,midfielder,70,115
Maldives,Andrew George,Club Eagles,midfielder,49,26
Slovenia,Nancy Roberson,Koper,goalkeeper,86,-98
Cuba,Barbara Harding,FC Guantanamo,midfielder,66,46
Monaco,Lisa Graham,Monaco II,forward,49,65
Saudi Arabia,Andrew Lewis,Al Fateh,forward,53,46
Cuba,Eric Jefferson,FC Cienfuegos,midfielder,57,40
India,Donna Brown,Jamshedpur FC,midfielder,39,81
Nepal,David Johnson,Jawalakhel,forward,67,44
North Macedonia,Wendy Hodges,Struga,forward,66,89
Israel,Kimberly Powell,Maccabi Tel Aviv,midfielder,95,86
Belgium,Paul Ross,Gent,goalkeeper,75,-44
Saint Vincent and the Grenadines,Laura Hughes,Avenues United,midfielder,55,65
Hungary,Michael Arnold,Puskas Akademia,forward,49,3
Cape Verde,Megan Smith,Batuque FC,midfielder,64,34
Iraq,Dr. Charles Lowery,Al Talaba,forward,58,39
Cape Verde,Andrew Vega,Vitoria FC,midfielder,49,26
Bahrain,Mr. Carlos Pena,Manama Club,forward,65,68
Ecuador,Melissa Williams,Delfin,forward,83,77
Chile,Lee Larsen,Colo-Colo,midfielder,34,67
Niger,Emily Barnett,Olympic Niamey,goalkeeper,75,-9
Central African Republic,Donald Richardson,Tempete Mocaf,goalkeeper,93,-29
Comoros,Sarah Roberts,Volcan Club,forward,55,31
Hungary,Keith Huang,Ujpest,midfielder,45,50
Maldives,Isaac Moss,New Radiant,midfielder,58,71
Liechtenstein,Jeffrey Woodward,Eschen/Mauren,midfielder,56,22
Marshall Islands,Ricky Maxwell,Majuro FC,defender,72,38
Tonga,Ryan Moran,Ngele'ia,midfielder,47,19
Mali,John Sims,Onze Createurs,defender,77,45
Guyana,Brianna Torres MD,Victoria Kings,goalkeeper,59,-9
North Macedonia,Rhonda Rodriguez,Shkendija,midfielder,53,58
Argentina,Deborah Daniel,Estudiantes,goalkeeper,52,-38
Benin,Eric Casey,Ayema FC,midfielder,63,43
Jordan,Michael Williams,Al Salt,defender,56,78
Tuvalu,Andrea Anderson,Funafuti,forward,49,19
Korea (North),Ethan Beard,Rimyongsu,goalkeeper,48,-35
Bangladesh,Randy Brown,Mohammedan SC,goalkeeper,50,-58
Malta,Shawn Garcia,Hibernians,midfielder,57,63
Senegal,Jeff Donovan,Diambars,midfielder,52,96
San Marino,Joel Ferguson,Libertas,forward,61,15
Cuba,Alexandra Scott,FC Camaguey,goalkeeper,46,-7
Eritrea,Miranda Baker,Geza Banda,defender,71,105
Luxembourg,John Mendoza,Jeunesse Esch,midfielder,66,43
United Arab Emirates,Kelly Cole,Al Nasr,goalkeeper,56,-38
Israel,Michael Joseph,Hapoel Be'er Sheva,goalkeeper,63,-31
Tanzania,Benjamin Adkins,Kagera Sugar,midfielder,69,61
Malta,Maria Jenkins,Floriana,defender,59,64
Latvia,Lisa Mccall,Daugavpils,goalkeeper,57,-17
Guinea-Bissau,Olivia Davidson,Benfica Bissau,midfielder,45,1
Niger,Catherine Cantrell,Sahel SC,defender,39,12
Thailand,Jerry Melton,Ratchaburi,forward,75,62
Burkina Faso,Jacob Bauer,Rahimo FC,goalkeeper,57,-36
Kuwait,Nicolas Weaver,Al Salmiya,midfielder,62,42
Kiribati,Joseph Rogers,Tarawa,forward,57,25
New Zealand,Benjamin Wood,Auckland City,midfielder,70,69
Czech Republic,Chad James MD,Slavia Prague,forward,60,46
Estonia,Max Riggs,Flora Tallinn,defender,69,31
Czech Republic,Aaron Jones,Banik Ostrava,goalkeeper,69,-51
Liechtenstein,Susan Wolfe DDS,Eschen/Mauren,midfielder,59,55
United States,Kelly Clayton,Philadelphia Union,forward,28,86
Luxembourg,Bridget Chambers,Jeunesse Esch,goalkeeper,66,-61
Bosnia and Herzegovina,Hayden Nguyen MD,Borac Banja Luka,defender,66,48
North Macedonia,Christopher Allen,Sileks,midfielder,52,44
Mozambique,Benjamin Perry,Liga Muculmana,midfielder,62,34
Yemen,Paul Garcia,Al Tadamon,forward,71,35
Austria,Shannon Estes,LASK,midfielder,60,76
Vietnam,Robert Dawson,Hai Phong,midfielder,78,55
Cambodia,Alexander Stone,Kirivong Sok Sen Chey,defender,69,63
United Kingdom,David Grant,Leicester,goalkeeper,53,-50
Bosnia and Herzegovina,Hayley Lopez,Zeljeznicar,midfielder,41,80
Jamaica,Scott Avery,Waterhouse,midfielder,72,64
Greece,Jonathan Bell,Panetolikos,midfielder,65,27
Canada,Lisa Lloyd,Cavalry FC,defender,59,53
South Africa,Lisa Hudson,AmaZulu,forward,63,60
Dominica,Amber Bass,Exodus FC,goalkeeper,51,-57
Philippines,Felicia Day,Dynamic Herb Cebu,goalkeeper,52,-80
Jamaica,Amber Ali,Tivoli Gardens,defender,56,86
Belgium,Joshua Brown,Standard Liege,defender,62,51
Monaco,Curtis Rivera,AS Monaco,defender,51,14
Ecuador,Pamela Brown,Barcelona SC,goalkeeper,75,-75
Vanuatu,Erica Alvarez,Yatel,midfielder,68,26
Honduras,Mr. David Esparza DDS,Olimpia,midfielder,61,64
Israel,Angela Peters,Hapoel Be'er Sheva,goalkeeper,52,-52
Angola,Paul Wright,Petro de Luanda,goalkeeper,70,-35
China,William Hancock,Shanghai Shenhua,midfielder,55,52
Micronesia,Brian Martin,Ulithi,forward,80,81
Paraguay,Jessica Willis,Nacional,midfielder,62,49
Madagascar,Nathan Young,Fosa Juniors,defender,65,48
Togo,Dana Haynes,Kotoko,midfielder,67,1
Germany,Paul Smith,Borussia Monchengladbach,defender,73,40
Sao Tome and Principe,Nicole Robinson,Alianca Nacional,forward,66,21
Zimbabwe,Scott Baker DDS,Harare City,defender,74,3
Myanmar,Chad Stuart,Ayeyawady United,goalkeeper,58,-28
Gambia,Kenneth Rosario,Real de Banjul,midfielder,67,36
Denmark,Sheila Perry,Nordsjaelland,forward,63,22
Maldives,David Smith,New Radiant,midfielder,56,59
Poland,James Rodriguez,Lechia Gdansk,goalkeeper,54,-20
Indonesia,Sheila Palmer,Madura United,defender,52,44
Pakistan,Connor Hancock,Khan Research Laboratories,forward,55,56
Serbia,Maria Landry,Cukaricki,midfielder,63,54
Burkina Faso,Sandra Mercer,ASFA Yennega,midfielder,73,44
Nauru,Jennifer Dudley,Anetan,forward,40,49
Rwanda,Joseph West,Gasogi United,midfielder,42,68
Zambia,Jamie Flores,Lumwana Radiants,midfielder,74,37
Poland,Amber Johnston,Legia Warsaw,midfielder,89,36
Syria,Helen Perez,Al Futowa,defender,79,44
Burundi,Karen Price,Olympic Star,goalkeeper,46,-70
Lesotho,Javier Ruiz,LCS,forward,50,28
Vanuatu,Kathryn May,Tupuji Imere,defender,47,44
Liberia,Christina Hill,Barrack Young Controllers,forward,41,68
Thailand,Jerry Cruz,Chonburi,forward,66,59
Slovenia,Matthew Cole,Koper,forward,75,55
Comoros,Dr. Richard Holloway,US Zilimadjou,forward,60,31
Slovenia,Stephanie Hansen,Maribor,defender,87,66
South Sudan,Billy Ellis,Al Salam Wau,forward,61,53
Belgium,Matthew Whitney,Charleroi,goalkeeper,43,-10
Guatemala,Mandy Giles,Antigua GFC,midfielder,79,139
Latvia,Taylor Smith,Liepaja,midfielder,54,91
Norway,Jessica Swanson,Molde,midfielder,38,21
Cuba,Natalie Lopez,FC Guantanamo,defender,51,45
Cyprus,Dana Torres,Apollon Limassol,defender,65,64
Saudi Arabia,Jamie Scott,Al Ittihad,forward,64,26
Japan,Maria Anderson,FC Tokyo,midfielder,59,64
Gabon,Morgan Griffith MD,AS Mangasport,goalkeeper,64,-38
San Marino,Danielle Johnson,Pennarossa,defender,46,42
Jordan,Trevor Lewis,Al Salt,forward,55,48
Saint Kitts and Nevis,Terry Bolton,Village Superstars,goalkeeper,86,-42
Sri Lanka,Tracy Costa,Ratnam,goalkeeper,81,-61
Haiti,Michael Alvarado,Baltimore SC,goalkeeper,49,-65
Sudan,Kimberly Mccoy,Al Merreikh,goalkeeper,60,-57
Bulgaria,Scott Robinson DDS,Arda Kardzhali,midfielder,55,39
Japan,Joanne Ross,Kawasaki Frontale,midfielder,85,77
Estonia,Amber Morrow,Tammeka Tartu,midfielder,41,65
Ghana,Brandon Harper,Asante Kotoko,defender,57,63
Mexico,Steven Mitchell,Guadalajara,defender,64,32
Germany,Melissa Rogers,Borussia Dortmund,forward,64,64
Slovenia,Madison Soto,Celje,forward,54,73
Montenegro,Ashley Graves,Rudar,goalkeeper,53,-60
Morocco,Vincent Russell,Wydad Casablanca,forward,40,91
Vanuatu,Joshua Mcneil,Erakor Golden Star,forward,66,34
Argentina,John Mcintosh,Estudiantes,forward,65,63
Mexico,Garrett Herrera,Guadalajara,midfielder,46,33
Guinea,Darlene Adkins,Wakriya,goalkeeper,55,-71
Italy,Tyler Dickerson,Fiorentina,defender,57,68
Myanmar,Michael Thompson DDS,Shan United,forward,60,52
Bangladesh,John Hansen,Sheikh Russel,forward,58,49
Nigeria,Andrew Bennett,Shooting Stars,forward,83,39
Bulgaria,Kevin Taylor,Ludogorets,forward,60,36
Liechtenstein,Jacqueline Alvarado,Ruggell,forward,52,38
Armenia,Scott Craig,Ararat Yerevan,forward,62,34
Mongolia,Zachary Brown,Khoromkhon,goalkeeper,65,-50
Guinea-Bissau,Justin Chen,UDIB,defender,64,48
Burkina Faso,Jason Harrington,Salitas FC,forward,57,30
Korea (South),Benjamin Johnson,Ulsan Hyundai,forward,69,108
Panama,Darren Patton,Tauro,defender,71,92
Equatorial Guinea,Henry Brown,Sony de Ela Nguema,midfielder,76,18
Bahrain,Deborah Jensen,Al-Riffa,midfielder,49,33
Eswatini,Suzanne Kramer,Manzini Wanderers,defender,53,70
Tunisia,Deborah Bennett,US Monastir,defender,49,48
Nepal,Jennifer Smith,Manang Marshyangdi,midfielder,49,26
Zambia,Bobby Crane,Napsa Stars,forward,62,1
Central African Republic,Samantha Thomas,Diamant,forward,59,66
Belgium,David Hall,Standard Liege,goalkeeper,60,-39
Estonia,Andrea Torres,Kuressaare,defender,80,62
Saint Vincent and the Grenadines,Emily Robinson MD,Layou,defender,58,48
France,Alexandria Banks,Lille,forward,57,35
Burundi,Leslie Garza,Flambeau du Centre,forward,25,72
Benin,Jessica Boyer,JSP FC,midfielder,57,56
Germany,Lori Rogers,Bayer Leverkusen,midfielder,27,37
Rwanda,Rhonda Davis,Police,forward,58,63
Laos,Tamara Lopez,Chanthabouly,midfielder,76,3
Mali,Natasha Williams,Real Bamako,defender,66,46
Finland,Jessica Ho,HJK Helsinki,midfielder,63,15
Germany,Nicole Anderson,Bayer Leverkusen,forward,43,27
Dominica,Kevin Smith,Bath Estate,defender,47,58
Cape Verde,Shelley Young,Derby FC,defender,40,28
Iceland,William Tapia,Stjarnan,forward,54,85
Cambodia,Logan Wyatt,Boeung Ket,forward,56,31
Korea (North),Roberta Ruiz,April 25,goalkeeper,73,-11
Argentina,Barbara Gibson,Boca Juniors,defender,52,55
Ecuador,Jessica George,LDU Quito,goalkeeper,64,-74
Papua New Guinea,Martin Anderson,Morobe Wawens,defender,38,71
Cuba,Tina Matthews,FC Cienfuegos,forward,48,24
Ghana,Michelle Lee,Medeama,midfielder,68,19
Congo,Becky Smith,Diables Noirs,defender,38,86
United Kingdom,David Chan,Chelsea,defender,45,78
New Zealand,Michael Davis,Eastern Suburbs,forward,36,56
Estonia,Lauren Obrien,Narva Trans,forward,43,69
Palau,Amy Fitzgerald,Kramers FC,midfielder,68,63
Laos,William Johnson,Savannakhet,midfielder,47,29
Croatia,Corey Price,Osijek,midfielder,48,45
Uruguay,Brent Schneider,Boston River,midfielder,75,15
Mozambique,James Davis,Ferroviario Beira,defender,65,30
Laos,John Bailey,Savannakhet,midfielder,68,71
Ukraine,Michael Jones,Zorya Luhansk,midfielder,67,27
Lithuania,Richard Johnson,Dziugas,defender,41,38
Saint Vincent and the Grenadines,Dakota Vasquez,Jebelle,defender,61,48
Madagascar,Stephen Crawford,ASJ Analamanga,forward,56,98
Malaysia,Shawn Hunt,Johor Darul Ta'zim,defender,54,70
Togo,Kimberly Ward,Dynamic Togolais,goalkeeper,54,-103
Luxembourg,Jeffrey Robertson,Jeunesse Esch,goalkeeper,63,-38
Trinidad and Tobago,Dr. Katrina Kim,La Horquetta Rangers,goalkeeper,50,-61
Somalia,Jeffrey Walters,Horseed,forward,70,54
Yemen,Hailey Dyer,Al Saqr,defender,45,45
Suriname,Lindsay Lyons,Walking Boyz Company,defender,72,66
Dominican Republic,Michelle Smith,Atletico Vega Real,goalkeeper,61,-1
Slovenia,Jessica Taylor,Gorica,forward,70,46
Maldives,Richard Knight,Club Eagles,goalkeeper,60,-58
United Kingdom,Thomas Campbell,Leicester,goalkeeper,54,-26
Bhutan,Brittany Rodriguez,Ugyen Academy,goalkeeper,58,-87
Germany,Eric Silva,RB Leipzig,defender,75,57
Sierra Leone,Joshua Johnson,Ports Authority,forward,49,65
Indonesia,Keith Mercer,Persib Bandung,midfielder,66,81
Estonia,Abigail Lewis,Kuressaare,goalkeeper,55,-65
South Sudan,James Watson,Kator,midfielder,69,42
Iraq,Courtney Smith,Al Najaf,midfielder,52,9
Honduras,Julia Huang,UPNFM,defender,70,61
Jamaica,Ashley Johns,Portmore United,forward,59,65
Panama,Jennifer Rice,Atletico Chiriqui,midfielder,55,81
United States,James Brown,Philadelphia Union,goalkeeper,51,-28
Bosnia and Herzegovina,Joseph Ballard,Borac Banja Luka,midfielder,52,34
Bolivia,Brian Davis,Always Ready,goalkeeper,68,-38
Guatemala,James Lopez,Municipal,midfielder,65,40
Ethiopia,Christopher Gray,Adama City,midfielder,51,71
South Africa,Lisa Conley,SuperSport United,goalkeeper,45,-1
Comoros,David Kane,US Zilimadjou,forward,80,50
United States,John Russell,Columbus Crew,midfielder,55,48
Eritrea,Dr. Anthony Aguilar MD,Hamasien,defender,73,26
Timor-Leste,Joanna Mack,Pontak,defender,72,58
Afghanistan,Richard Carey,De Spinghar Bazan,forward,47,55
Colombia,Jane Stevens,Millonarios,midfielder,80,34
Latvia,Hannah Jackson,Metta,goalkeeper,50,-93
Venezuela,Melissa Fischer,Metropolitanos,midfielder,59,63
Korea (South),Bobby Walker,Daegu FC,midfielder,63,74
Somalia,Kelly Anderson,Banadir,defender,38,9
Moldova,Ann Mccoy,Sfintul Gheorghe,midfielder,37,31
China,Daniel Guerrero,Shandong Taishan,midfielder,60,69
Senegal,Cory Diaz,ASC Linguere,forward,46,31
Samoa,Taylor Morris,Kiwi FC,goalkeeper,52,-96
Guatemala,Brittany Chavez,Guastatoya,midfielder,50,60
Iran,Savannah Rodriguez,Foolad,goalkeeper,78,-66
Portugal,Kenneth Kelley,Braga,midfielder,67,38
Bosnia and Herzegovina,Hannah Smith,Siroki Brijeg,midfielder,50,49
Albania,Regina Bryan,Kukesi,midfielder,63,51
Grenada,Paul Hughes Jr.,Fontenoy United,midfielder,45,29
Lithuania,Ashley Brown,Kauno Zalgiris,midfielder,49,49
Micronesia,Thomas Morse,Weno,forward,56,47
Bahamas,Jade Lane,Western Warriors,defender,47,75
Pakistan,Jonathan Reese,Pakistan Army,forward,69,54
Morocco,Deborah Flores,Olympic Safi,midfielder,79,12
Lithuania,Stephanie Nelson,Zalgiris Vilnius,forward,53,54
Mauritania,Erin Bernard,Kaedi,forward,76,20
Bangladesh,Michael Crawford,Brothers Union,forward,61,44
Comoros,Bethany Foster,Steal Nouvel,midfielder,48,1
Venezuela,Aaron Cook,Portuguesa,goalkeeper,56,-81
Brazil,Leslie Wood,Atletico Mineiro,forward,53,62
Niger,Cheryl Gomez,Sahel SC,defender,77,61
Lithuania,Dr. Lisa Brown,Zalgiris Vilnius,defender,55,28
Guatemala,Angela Sawyer,Municipal,forward,54,30
Saint Kitts and Nevis,Victoria Ford,Cayon Rockets,midfielder,68,24
Ireland,Collin West,Derry City,defender,83,91
Tunisia,Margaret Rodgers,Stade Tunisien,goalkeeper,49,-58
Sierra Leone,Michelle Ellison,East End Lions,goalkeeper,58,-56
Angola,Karen Gonzalez,Academica do Lobito,goalkeeper,50,-23
Norway,Kathryn Howell,Molde,goalkeeper,60,-104
Laos,Angela Stewart,Master 7,defender,53,1
Colombia,Catherine Cole,Deportivo Cali,goalkeeper,59,-59
Malaysia,Tina White,Johor Darul Ta'zim,goalkeeper,62,-49
Uganda,Dr. Joseph Santos PhD,Onduparaka,midfielder,34,67
Maldives,Jason Deleon,TC Sports,midfielder,75,65
Slovakia,Robin Jackson,Zemplin Michalovce,forward,50,69
Belize,Helen Baker,San Pedro Pirates,midfielder,67,62
Haiti,Andrew Marshall,Arcahaie,midfielder,66,33
Saint Vincent and the Grenadines,Harry Adams,Layou,goalkeeper,50,-48
Haiti,Jesse Stevens,Cavaly,goalkeeper,64,-40
France,Tracy Kerr,Lille,midfielder,67,75
Cape Verde,Matthew Rodriguez,CS Mindelense,midfielder,57,66
Sudan,Brady Wolf,Al Merreikh,goalkeeper,65,-1
Dominica,Robert Thomas,Segments FC,midfielder,60,68
Jamaica,Ann Cox,Tivoli Gardens,goalkeeper,73,-108
Nicaragua,Michelle Taylor,Juventus Managua,defender,70,65
Malawi,Michael Garcia,Nyasa Big Bullets,forward,53,53
Mongolia,Susan Williams,Deren,forward,68,44
Ghana,Dawn Parks,Bechem United,defender,55,1
Ecuador,David Woods,LDU Quito,goalkeeper,66,-65
Netherlands,Ernest Owen,Feyenoord,defender,59,14
Romania,Sarah Garcia,Rapid Bucuresti,goalkeeper,67,-54
Syria,Melissa Murphy,Tishreen,forward,66,45
Croatia,Mrs. Joy Sanchez,Hajduk Split,defender,64,40
Comoros,Rachel Thomas,Fomboni FC,midfielder,66,39
India,Erica Delacruz,Mumbai City,midfielder,49,34
Jordan,Robert Barnes,Al Hussein,forward,50,72
Costa Rica,Jacob Rice,Perez Zeledon,defender,52,69
Lithuania,Julie Thomas,Zalgiris Vilnius,midfielder,58,13
Indonesia,Nancy Short,Persebaya Surabaya,defender,64,68
Portugal,Samantha Acosta,Benfica,defender,66,30
Samoa,Jennifer Snyder,Lupe ole Soaga,forward,58,64
Burkina Faso,Angela Hawkins,AS SONABEL,midfielder,70,77
Marshall Islands,Kimberly Martin,Jaluit FC,forward,62,42
Singapore,Debra Thompson,Balestier Khalsa,forward,67,23
Jamaica,Jessica Wade,Waterhouse,forward,61,78
Croatia,Nathan Underwood MD,Osijek,defender,75,59
Poland,Lori Lewis,Lech Poznan,forward,45,25
Belgium,Wendy Olson,Genk,midfielder,40,5
Malta,Timothy Hubbard,Sliema Wanderers,forward,44,1
Russia,Eric Goodwin,CSKA Moscow,goalkeeper,77,-60
Switzerland,Michelle Wright,Servette,forward,55,74
Malta,Casey Moreno,Sliema Wanderers,forward,77,27
Malaysia,William Lozano,Kedah,midfielder,46,35
Barbados,Jennifer Castillo,UWI Blackbirds,goalkeeper,72,-88
United Kingdom,James Martinez,Liverpool,defender,52,51
Maldives,Christine Thomas,TC Sports,midfielder,46,9
Azerbaijan,Hannah Robinson,Gabala,midfielder,72,15
Croatia,Veronica Graves,Dinamo Zagreb,goalkeeper,61,-52
India,Deanna Zamora,Chennaiyin FC,forward,48,27
Jordan,Sydney Miller,Shabab Al Ordon,forward,61,48
Eritrea,Tara Davis,Adulis Club,defender,78,23
Moldova,April Edwards,Zimbru,forward,64,50
Mali,Alexandra Simmons,US Bougouni,forward,61,51
Botswana,Andrew Walker,Orapa United,midfielder,66,51
Oman,Jacob Gibson,Al Suwaiq,defender,83,61
Albania,Robert Jones,Vllaznia,forward,55,56
Fiji,Rachel Henry,Lautoka FC,forward,59,48
Papua New Guinea,Mr. Max Cross,Gulf Komara,midfielder,64,55
Canada,Nicole Yang,Forge FC,goalkeeper,48,-49
Korea (South),Tiffany Chaney,Ulsan Hyundai,midfielder,66,49
Bahrain,Eric Craig,Al-Hidd,defender,72,85
Guatemala,Robert Garcia,Malacateco,forward,54,72
Paraguay,Katherine Tucker,Guarani,defender,73,58
Saint Vincent and the Grenadines,Jennifer Vang,Hope International,defender,64,47
Cuba,Zachary Kelly,FC Villa Clara,goalkeeper,60,-19
India,Jeremy Beard,Chennaiyin FC,goalkeeper,53,-79
Palau,Ashley Martin,Kramers FC,goalkeeper,51,-59
Pakistan,Stephanie Cooke,Karachi Port Trust,goalkeeper,66,-36
Russia,Hannah Galloway,Dinamo Moscow,forward,58,64
Zimbabwe,Courtney Smith,Harare City,goalkeeper,64,-60
Palau,Katherine Knight,Bulk Patrol,defender,54,55
Micronesia,Sarah Winters,Weno,midfielder,46,1
Grenada,Joseph Glass,Queens Park Rangers,defender,65,49
Burkina Faso,John Hernandez,Etoile Filante,midfielder,46,59
Ethiopia,Max Wiggins,Ethiopian Coffee,goalkeeper,97,-57
Guatemala,Andre Perez,Guastatoya,midfielder,55,70
Austria,John Goodwin,Sturm Graz,goalkeeper,44,-66
Benin,Donna Colon,AS Cotonou,forward,66,72
Senegal,Amy White,Generation Foot,defender,44,79
Cuba,Erica Vaughn,FC Cienfuegos,defender,61,42
Egypt,Sean Castillo,Pyramids FC,midfielder,49,90
Tonga,Roger Rodriguez,Kolofo'ou,forward,77,89
Tajikistan,Brenda Taylor,Ravshan,forward,71,42
Tanzania,Rita Cobb,Azam,forward,65,116
Saint Kitts and Nevis,James Hoffman,SPD United,forward,59,47
Maldives,Erika Young,TC Sports,midfielder,64,44
Saint Vincent and the Grenadines,Chelsea Lyons,Avenues United,defender,51,79
Singapore,Carol Olson,Geylang International,forward,65,85
Georgia,Dawn Garcia,Torpedo Kutaisi,goalkeeper,63,-49
Honduras,Marvin Morgan,Victoria,goalkeeper,76,-63
Nepal,Belinda Farrell,Machhindra,goalkeeper,78,-60
Myanmar,Joel Drake,Yangon United,defender,61,61
Qatar,Victoria Medina,Al Duhail,midfielder,49,51
Equatorial Guinea,Steven Mcdowell,Leones Vegetarianos,forward,84,34
Russia,Hannah Ramirez,CSKA Moscow,midfielder,65,44
Zimbabwe,Scott Porter,Manica Diamonds,defender,43,57
