Country,Name,Club,Position,Games,Goals
Chile,Angela Stevenson,Universidad de Chile,forward,63,33
Ecuador,Kelly Hayes,Aucas,goalkeeper,63,-26
Austria,Eric Morris,LASK,forward,51,5
Malta,Rhonda Carey,Hibernians,forward,70,84
Uzbekistan,Krystal Hooper,AGMK,midfielder,68,67
Saint Kitts and Nevis,Edward Fischer,Cayon Rockets,defender,44,30
Malawi,Kelly Hayes,Karonga United,goalkeeper,66,-19
Brazil,Linda Garrett,Gremio,defender,75,45
United Arab Emirates,Nicole Moore,Al Jazira,forward,49,58
Sao Tome and Principe,Dorothy Mitchell,Sporting Praia Cruz,midfielder,84,60
Honduras,William Harrington,Motagua,goalkeeper,69,-16
Malta,Jeffrey Vasquez,Floriana,defender,38,43
Iran,Daniel Gibson,Foolad,defender,60,51
Belarus,April Garcia,Dinamo Minsk,forward,73,5
Nauru,Ruben King,Uaboe,goalkeeper,49,-45
Jamaica,Kelli Brown,Waterhouse,forward,43,82
France,Kenneth White,Marseille,forward,52,52
Saint Vincent and the Grenadines,Brian Hampton,Layou,midfielder,50,61
Malaysia,Ronald Graves,Terengganu,goalkeeper,63,-14
Burundi,Sarah Jacobson,Flambeau du Centre,goalkeeper,62,-17
Australia,Richard Faulkner,Western Sydney,forward,51,21
Togo,Daniel Lewis,Kotoko,goalkeeper,77,-40
Switzerland,Jennifer Simpson,St. Gallen,midfielder,66,23
Zimbabwe,Tammie Anthony,FC Platinum,midfielder,84,104
Morocco,Jack Ellis,Moghreb Tetouan,midfielder,81,50
Bhutan,Brent Ramsey,Thimphu City,forward,71,71
Thailand,David Oliver,Muangthong United,forward,49,90
Nicaragua,Daniel Harvey,Real Esteli,midfielder,51,51
Canada,Nathan Summers,Pacific FC,goalkeeper,69,-47
Indonesia,Chad Singh,PSM Makassar,goalkeeper,54,-34
Central African Republic,Frederick Thompson,Olympic Real,goalkeeper,63,-30
Slovakia,Brian Barton,Slovan Bratislava,midfielder,53,84
Samoa,Paul Rodriguez,Moataa,forward,66,59
Mauritius,Marcus House,Flacq United,goalkeeper,66,-42
Sierra Leone,Sylvia Brown,Ports Authority,defender,73,44
Tajikistan,Nicholas Hamilton,CSKA Pamir,defender,53,18
Costa Rica,Manuel Baxter,Perez Zeledon,midfielder,76,44
Montenegro,Jimmy Crawford,Iskra,forward,51,1
Slovenia,Paul Riggs,Celje,goalkeeper,68,-61
Micronesia,Jamie Clark,Pohnpei,defender,43,33
Mali,Karen Garrett,Stade Malien,midfielder,50,95
Spain,Robert Mitchell,Real Sociedad,goalkeeper,48,-47
Sweden,Jacqueline Camacho,IFK Goteborg,defender,50,60
United Arab Emirates,Lisa Fields,Al Wasl,defender,69,59
China,Mr. Mark Anderson,Shanghai Port,defender,71,26
Finland,Tracy Hernandez,HJK Helsinki,midfielder,48,100
Barbados,Sheila Miranda,Brittons Hill,midfielder,63,69
Equatorial Guinea,Mark Watson,Dragón FC,goalkeeper,47,-10
Chad,Joshua Johnson Jr.,Postel 2000,midfielder,55,59
El Salvador,James Knapp,Alianza,forward,54,94
Samoa,Kenneth Smith,Moataa,midfielder,70,40
Bhutan,Traci Gamble DDS,Druk United,defender,73,34
Singapore,Misty Gregory,Tanjong Pagar,forward,46,87
Morocco,Samuel Bentley,Raja Casablanca,midfielder,56,59
Saint Lucia,Katherine Harris,Gros Islet,goalkeeper,55,-38
Philippines,Leslie Cain,Mendiola,defender,65,79
Haiti,Jose Bradley,Baltimore SC,defender,57,36
Austria,Rick Franco,Red Bull Salzburg,forward,58,76
Mongolia,Sara Johnson,Khoromkhon,goalkeeper,60,-21
Guinea-Bissau,Thomas Haley,FC Cantchungo,midfielder,80,64
Nicaragua,Ernest Graham,Diriangen,defender,62,66
Samoa,Amber Atkinson,Lupe ole Soaga,defender,45,44
Lithuania,Tammy Kent,Dziugas,midfielder,60,35
Afghanistan,Adrian Wilkerson,De Spinghar Bazan,midfielder,64,39
Sweden,Mr. Erik Elliott,IFK Goteborg,midfielder,80,73
Bhutan,John Walters,Terton FC,goalkeeper,80,-71
Brunei,Larry Krause,Indera SC,goalkeeper,51,-50
Venezuela,Alexa Jones,Estudiantes de Merida,midfielder,63,56
Ukraine,Sabrina Pham,Kolos Kovalivka,forward,47,56
Palau,Patricia Williams,Team Friendship,forward,51,52
Jamaica,Brian Santos,Tivoli Gardens,midfielder,73,6
Paraguay,Beth Dyer,Cerro Porteno,goalkeeper,61,-97
Saudi Arabia,Spencer Price,Al Ittihad,goalkeeper,57,-45
Iraq,Monica Romero,Al Quwa Al Jawiya,defender,86,65
Pakistan,Anthony Horn,Pakistan Army,forward,59,73
Uzbekistan,Jeffrey Stewart,Nasaf,goalkeeper,46,-58
Singapore,Emily Hawkins,Albirex Niigata (S),defender,62,6
United States,David Gonzalez,LAFC,midfielder,70,48
India,James Khan,Kerala Blasters,goalkeeper,62,-51
Brazil,Jason Black,Sao Paulo,goalkeeper,51,-46
Bulgaria,Jason Smith,Botev Plovdiv,goalkeeper,53,-52
Congo,Michael Bauer MD,Inter Club,forward,53,65
Mauritania,Brian Yates,ASAC Concorde,midfielder,50,32
Morocco,Michael Lopez,Olympic Safi,goalkeeper,66,-75
Argentina,Donald Smith,Boca Juniors,goalkeeper,76,-72
Colombia,Michael Torres,Atletico Nacional,goalkeeper,85,-60
Cuba,Earl Mccall,FC Villa Clara,midfielder,51,48
Ghana,Sandra Wilson,Ashanti Gold,forward,49,25
Latvia,Michael Blackwell,Riga FC,goalkeeper,73,-70
Romania,Sarah Simpson,CFR Cluj,midfielder,62,4
Bahrain,Thomas Barnett,Al-Riffa,forward,57,79
Gabon,Aaron Russell,AS Pélican,defender,65,96
Micronesia,James Schultz,Kosrae,forward,51,71
Croatia,Jerry Lawson,Hajduk Split,midfielder,56,21
Qatar,Connie Lawrence,Al Wakrah,goalkeeper,56,-60
Eswatini,Wesley Chavez,Green Mamba,midfielder,59,84
Israel,Lisa Cruz,Beitar Jerusalem,defender,72,72
India,Sydney Herring,Bengaluru FC,midfielder,59,88
Fiji,David Floyd,Rewa FC,midfielder,58,31
Tajikistan,David Johnson,Regar-TadAZ,midfielder,44,46
Slovenia,Frank Patterson,Gorica,defender,80,94
Bosnia and Herzegovina,Joshua Pearson,Sarajevo,goalkeeper,45,-56
New Zealand,James Morrison,Waitakere United,midfielder,58,24
Thailand,Elizabeth Becker,Ratchaburi,defender,71,40
Singapore,Chelsea West,Tanjong Pagar,defender,64,82
Congo,Kenneth Logan,Etoile du Congo,forward,48,59
Algeria,Robert Davis,MC Oran,forward,78,64
Tuvalu,Alexander Goodwin,Nanumaga,defender,71,37
Bosnia and Herzegovina,Daniel Woods,Velez Mostar,midfielder,59,58
Burundi,Kimberly Houston,Vital'O,midfielder,63,68
Grenada,Alexandria Montgomery,St. John's Sports,defender,65,39
Malawi,Amy Lee,Silver Strikers,midfielder,56,64
Saudi Arabia,Matthew Burton,Al Fateh,goalkeeper,68,-37
Argentina,Randall Smith,San Lorenzo,forward,55,39
Nigeria,Travis Thomas,Shooting Stars,defender,63,11
Albania,Nathaniel Clark,Kukesi,forward,56,37
Netherlands,Richard Lyons,Feyenoord,defender,61,68
Germany,Christopher Larson,Borussia Monchengladbach,goalkeeper,44,-65
Pakistan,Alison Hendricks,Pakistan Air Force,midfielder,61,85
Algeria,Mary King,ES Setif,defender,55,12
Micronesia,Eddie Harris,Weno,defender,78,37
Australia,Wendy Diaz,Adelaide United,defender,58,91
Liechtenstein,Andrew Morales,Eschen/Mauren,midfielder,51,105
India,Jorge Medina,Bengaluru FC,goalkeeper,48,-57
Netherlands,Richard Gutierrez,Feyenoord,goalkeeper,50,-98
Mongolia,Francisco Bates DDS,Khangui,goalkeeper,25,-55
Poland,Michael Evans,Pogon Szczecin,defender,67,51
Brunei,Daniel Raymond,Tabuan Muda,forward,50,27
Vanuatu,Drew Foster,Amicale,defender,71,6
Mauritania,Jacqueline Garrett,Gendrim,goalkeeper,55,-114
Eswatini,Patrick Decker,Green Mamba,goalkeeper,70,-60
Azerbaijan,Jill Mccarthy,Kapaz,midfielder,59,70
China,Julia Evans,Shanghai Shenhua,forward,69,23
Japan,Cynthia Chavez,Nagoya Grampus,forward,66,52
Korea (North),Curtis Walker,Amrokgang,midfielder,66,46
Albania,Matthew Herring,Partizani Tirana,forward,70,79
Kazakhstan,Bradley Cruz,Aktobe,defender,45,61
Brunei,Brianna Wyatt,Kasuka FC,goalkeeper,47,-36
United States,Kyle Johnson,Seattle Sounders,defender,49,41
Iceland,James Williams,Breidablik,forward,50,43
Malaysia,Mr. Paul Allen,Penang,forward,64,25
Nepal,Jerry Rivera,Nepal Police Club,defender,48,23
Cambodia,Bryan Williamson,Phnom Penh Crown,forward,50,20
Latvia,Marie Larson MD,Metta,defender,64,15
Lebanon,Brian Hooper Jr.,Safa,forward,69,67
Palau,Rhonda Patton,Bulk Patrol,forward,51,36
Israel,Brian Hess,Maccabi Haifa,goalkeeper,65,-6
Norway,Alex Brown,Viking,defender,61,53
Moldova,Wendy Conner,Zimbru,forward,46,1
Rwanda,David Hall,Mukura,goalkeeper,47,-63
Croatia,Kevin Flores,Gorica,forward,58,47
Panama,Tracy Torres,Alianza,midfielder,57,81
Djibouti,Raymond Graham,AS Arta/Solar7,midfielder,60,50
El Salvador,Kayla Thomas,Aguila,forward,53,70
Rwanda,Justin Pacheco Jr.,Mukura,forward,39,68
Bahamas,Patricia Cruz,Cavalier FC,goalkeeper,45,-46
Poland,James Taylor,Pogon Szczecin,forward,59,76
Saint Kitts and Nevis,Jessica Hernandez,Cayon Rockets,midfielder,52,56
Romania,Jill Simpson,Rapid Bucuresti,defender,74,24
Lithuania,Jamie Howe,Dziugas,midfielder,73,93
Eritrea,Ryan Lewis,Hamasien,goalkeeper,56,-62
Morocco,David Barrett,Olympic Safi,goalkeeper,47,-37
Moldova,Andre Miller,Milsami,goalkeeper,59,-42
Honduras,Lisa Gross,Motagua,midfielder,44,67
Italy,Gail Yates,Roma,midfielder,56,100
Liberia,Patricia Haney,Nimba United,midfielder,48,60
Armenia,David Patton,Ararat-Armenia,defender,46,32
Guinea-Bissau,Matthew Williams,UDIB,midfielder,87,59
Iran,Phillip Cisneros,Gol Gohar,midfielder,61,1
Guinea,Maria Phillips,Hafia,midfielder,59,61
Angola,Emily Pittman,Petro de Luanda,midfielder,71,35
Comoros,Samuel Turner,Coin Nord,defender,65,65
Timor-Leste,Cathy Malone,Académica,defender,53,1
Congo,Samantha White,CARA Brazzaville,goalkeeper,41,-13
China,James Brown,Shandong Taishan,forward,55,39
Barbados,Paula Lee,Ellerton FC,goalkeeper,54,-55
Syria,Kara Garcia,Al Ittihad Aleppo,defender,67,57
Burkina Faso,Christopher Olsen,ASFA Yennega,defender,52,54
Norway,Steven Bates,Molde,forward,69,37
Saint Lucia,Jenna Welch,Anse La Raye,forward,62,31
Sudan,Kathryn Pollard,Al Amal Atbara,defender,67,27
Cuba,Matthew Ward,FC Cienfuegos,goalkeeper,36,-45
Serbia,Briana Atkins,Radnicki Nis,midfielder,57,74
Eritrea,Eric Reed,Asmara Brewery,defender,78,1
Fiji,Daniel Norris,Ba FC,midfielder,49,53
Portugal,Thomas Sandoval,Braga,defender,59,41
Gabon,Katherine Ewing DVM,Cercle Mbéri Sportif,forward,58,26
Nigeria,Michael Espinoza,Akwa United,defender,70,33
Cyprus,Amanda Lopez,AEL Limassol,midfielder,66,68
Ecuador,Jeffrey Murillo,Universidad Catolica,goalkeeper,62,-51
Myanmar,Brianna Reynolds,Shan United,goalkeeper,61,-18
Belarus,Michele Park,Slutsk,midfielder,57,54
Vietnam,Meagan Ali,Binh Duong,goalkeeper,56,-31
Mali,Michael Tucker,COB,goalkeeper,49,-33
Russia,Joan Nelson,Dinamo Moscow,defender,47,71
Cameroon,Daniel Clark,Canon Yaounde,forward,73,58
Haiti,Elizabeth James,Cavaly,defender,69,83
Kyrgyzstan,Adam Smith,Kara-Balta,goalkeeper,69,-50
Singapore,Ryan Rose,Balestier Khalsa,goalkeeper,42,-71
Eswatini,William Webster,Manzini Wanderers,goalkeeper,43,-13
Malawi,Melvin Li,Silver Strikers,forward,49,47
Israel,Renee Martinez,Hapoel Tel Aviv,defender,53,23
Sweden,Duane Maldonado,Norrkoping,defender,63,44
Uganda,Jacob Wright,Onduparaka,forward,53,42
Togo,Jessica Richardson,Dynamic Togolais,midfielder,80,41
Canada,Peter Combs Jr.,Pacific FC,midfielder,56,35
Liberia,Joe Gray,Invincible Eleven,midfielder,48,85
Guinea,Michael Lucas,AS Kaloum,defender,34,46
Germany,Marcus Calderon,Wolfsburg,midfielder,64,78
Solomon Islands,Michelle Carter,Central Coast,midfielder,63,27
Zimbabwe,Joshua Fuentes,Highlanders,defender,75,49
Benin,Joshua Shaw,AS Cotonou,forward,56,100
Burundi,Joshua Bowen,Aigle Noir,midfielder,74,66
Gambia,Nicholas Buck,Real de Banjul,goalkeeper,59,-47
Kiribati,Michael Castro,Makin,defender,60,61
Mongolia,Nicole Russell,Athletic 220,defender,36,73
Brazil,Meredith Mason,Corinthians,goalkeeper,59,-57
Finland,Nicolas Wheeler,Inter Turku,defender,56,47
Korea (South),Kathryn Maldonado,Ulsan Hyundai,defender,49,67
United Kingdom,Cody Conley,Arsenal,midfielder,69,40
Italy,Patrick Dixon,Lazio,goalkeeper,59,-42
Laos,Megan Johnson,Vientiane FC,goalkeeper,53,-74
Tonga,Cheryl Potts,Navutoka,midfielder,70,79
San Marino,Debra Harvey,La Fiorita,forward,49,61
Eswatini,Jeffrey Holmes,Manzini Wanderers,midfielder,57,54
Bosnia and Herzegovina,Heidi Keith,Siroki Brijeg,midfielder,57,30
Senegal,Yvette Hughes,Jaraaf,defender,67,59
South Sudan,Kristy Hill,Al Rabita Juba,goalkeeper,53,-45
Burkina Faso,Mrs. Alison Crosby DDS,Etoile Filante,forward,47,36
Lebanon,Denise Thompson,Nejmeh,forward,65,30
Croatia,Alice Gonzalez,Lokomotiva,goalkeeper,52,-44
Vietnam,Madison Bridges,Hai Phong,forward,55,46
Namibia,Melissa Moore,African Stars,forward,61,71
Suriname,David Ryan,Notch,defender,68,71
Mozambique,Roberta Burns,Ferroviario Beira,defender,70,20
Niger,Gerald Hinton,Sahel SC,forward,59,81
Gabon,Elizabeth Fuller,AS Mangasport,goalkeeper,61,-48
Somalia,Kenneth Ramos,Banadir,forward,64,1
Cuba,Lisa Young,FC Villa Clara,goalkeeper,69,-37
Slovenia,Linda Martin,Bravo,defender,78,50
Bosnia and Herzegovina,Joshua Haley,Zrinjski Mostar,defender,61,39
Norway,Dennis Huerta,Bodo/Glimt,defender,45,61
Sudan,Kathleen Ross,Hay Al Wadi,defender,67,57
Equatorial Guinea,Kaitlyn Perry,Deportivo Unidad,forward,55,74
Vietnam,Anthony Archer,Hoang Anh Gia Lai,forward,52,19
Thailand,Debra Rich,Port,midfielder,52,60
Kenya,Tyler Lopez,Ulinzi Stars,midfielder,45,19
Palau,Mrs. Frances Chaney,Team Friendship,forward,51,63
Croatia,Jessica Yang,Lokomotiva,defender,52,87
Oman,Sarah Wong,Al Oruba,midfielder,49,25
Bahamas,Shane Lewis,Cavalier FC,goalkeeper,63,-95
Algeria,Catherine Baldwin,ES Setif,defender,31,19
Nigeria,Kathleen Jackson,Kano Pillars,defender,78,54
India,Dennis Lozano,Kerala Blasters,defender,83,19
Guyana,Andrew Hicks,Buxton United,forward,54,18
Nepal,Mark Baker,Sankata,forward,64,52
Jordan,Dawn Robertson,Al Hussein,goalkeeper,55,-67
Lesotho,Hannah Houston,Bantu,forward,74,62
United Kingdom,Austin Johnson,Tottenham,goalkeeper,40,-24
El Salvador,Keith Ellis,Santa Tecla,defender,74,20
Gambia,Brandi Atkins,Wallidan,defender,56,78
Kyrgyzstan,Breanna Santiago,Abdysh-Ata,defender,60,33
Nepal,Linda Pierce,Manang Marshyangdi,midfielder,82,60
Gambia,Marc Jackson,Hawks,midfielder,58,36
Nigeria,Karen Davis,Lobi Stars,midfielder,41,52
Norway,Daniel Jennings,Molde,forward,55,61
Uganda,Curtis Davis,SC Villa,midfielder,49,100
Nigeria,Mr. Jacob Rodriguez,Kano Pillars,defender,44,57
Rwanda,Lauren Phillips,Bugesera,forward,49,56
Saudi Arabia,Michael Martinez,Al Taawoun,defender,62,92
Trinidad and Tobago,John Blair,San Juan Jabloteh,midfielder,66,51
Lebanon,Stephanie Wong,Al Ahed,defender,52,40
Albania,Bradley Johnson,Kukesi,defender,61,54
Dominican Republic,Kevin Patrick,Moca FC,midfielder,83,23
Greece,Stacy Hill,Aris,goalkeeper,69,-57
Solomon Islands,Roger Clarke,Marist,goalkeeper,61,-36
Comoros,Robin Stevens,Fomboni FC,defender,56,65
Saudi Arabia,Janet Cole,Al Hilal,goalkeeper,43,-1
Sudan,Ryan Jenkins,Al Hilal Omdurman,forward,51,52
Saint Lucia,Vincent Jones,VSADC,goalkeeper,79,-77
Palau,Sabrina Vega,Lyon FC,defender,74,28
Austria,Susan Hicks,Wolfsberger,defender,68,42
Nepal,Penny Martin,Three Star Club,defender,81,81
Romania,Kyle Santana,CFR Cluj,forward,56,53
Switzerland,Robert Gomez,Basel,defender,50,60
Egypt,Randall Burns,Al Masry,forward,44,64
Lithuania,Justin King,Banga,forward,54,42
Nicaragua,Mrs. April Castillo,ART Municipal Jalapa,defender,51,36
Nicaragua,Melissa Thomas,Managua FC,defender,48,60
Nepal,Melissa Conner,Machhindra,midfielder,42,53
Romania,Stacy Powell,Rapid Bucuresti,defender,51,42
Uruguay,Theresa Hunt,Penarol,forward,70,34
Burkina Faso,Justin Holt,Rahimo FC,defender,62,37
Timor-Leste,Linda Cook,FC Lalenok United,forward,59,63
Saint Vincent and the Grenadines,Mr. Richard James,Jebelle,forward,53,61
North Macedonia,Emily Hunter,Shkupi,goalkeeper,63,-63
Oman,Scott Davis,Dhofar,midfielder,54,66
Croatia,Julia Crawford,Slaven Belupo,goalkeeper,53,-106
Iraq,Jennifer Reid,Al Najaf,defender,65,36
Israel,Gabrielle Myers,Maccabi Netanya,defender,75,40
Belarus,Paul Daniels,Shakhtyor Soligorsk,midfielder,68,42
Bahamas,Sherry Ward,Dynamos FC,defender,48,42
Nigeria,Raymond Cantu,Akwa United,defender,70,56
Denmark,Jacob Gibson,Midtjylland,goalkeeper,78,-52
Timor-Leste,Miranda Woodard,Sport Laulara,goalkeeper,64,-59
Dominica,Jenna King,Bath Estate,defender,68,5
Dominica,Andrea Lewis,Exodus FC,goalkeeper,55,-76
Qatar,Stefanie Grant,Al Sadd,forward,61,35
Indonesia,Patricia Sanders,Persija Jakarta,forward,62,31
Kyrgyzstan,Brandon Robertson,Dordoi Bishkek,midfielder,67,36
Suriname,Ricky Mckinney,Walking Boyz Company,midfielder,59,45
Nigeria,Cindy Rodriguez,Plateau United,forward,67,66
Egypt,Gregory Kim,Al Ahly,goalkeeper,84,-42
Bulgaria,Heather Hunt,Lokomotiv Plovdiv,forward,63,76
Sierra Leone,Robert Brown,East End Lions,midfielder,64,94
Ethiopia,Valerie Cross,Fasil Kenema,goalkeeper,53,-40
Haiti,Ronald Smith,Violette,midfielder,47,71
Benin,Victor Parsons,ASPAC,forward,42,30
Namibia,Cody Whitaker,Blue Waters,midfielder,57,53
Andorra,Lisa King,Atletic Escaldes,midfielder,59,31
Rwanda,Julie Bailey,Gasogi United,forward,56,57
Zimbabwe,Richard Melton,CAPS United,defender,70,49
Dominica,Danielle Stewart,Segments FC,forward,68,61
Kuwait,Michelle Mitchell,Al Kuwait,midfielder,54,59
Italy,Jessica Randolph,Fiorentina,midfielder,60,71
Sao Tome and Principe,John Perkins,Santana,forward,67,21
Papua New Guinea,Jessica Meyer,Morobe Wawens,goalkeeper,67,-50
Morocco,Kristine Mejia,Wydad Casablanca,defender,52,59
Libya,John Johns,Al Ittihad,midfielder,72,43
Guyana,Carla Johnson,Victoria Kings,goalkeeper,42,-25
Costa Rica,Judith Mata,Deportivo Saprissa,forward,78,64
Qatar,Larry Hammond,Al Gharafa,goalkeeper,47,-35
Trinidad and Tobago,Edward Benson,La Horquetta Rangers,midfielder,39,53
Slovenia,Felicia James,Gorica,goalkeeper,54,-80
Burundi,Amy Donovan DVM,Olympic Star,midfielder,56,79
Maldives,Ashley Lewis,TC Sports,goalkeeper,55,-81
Iceland,Jasmine Cole,Stjarnan,forward,60,25
Saint Vincent and the Grenadines,Sarah Bean,Jebelle,goalkeeper,58,-9
Djibouti,Melissa Ross,Equipe Nationale,forward,55,62
Pakistan,Kimberly Reese,Khan Research Laboratories,defender,49,17
Egypt,Maria Hammond,Al Ahly,forward,40,37
Eritrea,Casey Pierce,Adulis Club,goalkeeper,57,-29
Bulgaria,Kelly Davidson,Levski Sofia,defender,55,7
Bulgaria,Tammy Bass,Botev Plovdiv,defender,61,12
Liechtenstein,Logan Booth,Balzers,goalkeeper,72,-56
Tuvalu,Robert Kim,Funafuti,midfielder,70,59
Dominica,Julie Bell,Bath Estate,midfielder,56,40
Timor-Leste,Timothy Gonzalez,DIT FC,forward,58,37
Panama,Melissa Moore,San Francisco,defender,51,92
Cuba,Joshua Martinez,FC Santiago,defender,59,40
Ecuador,George Schultz,Emelec,midfielder,66,43
Eritrea,Mr. Benjamin Guerrero,Denden FC,forward,71,58
Ukraine,John Mendez,Dnipro-1,goalkeeper,65,-55
Samoa,Rachel Cruz,Moataa,forward,72,78
New Zealand,Emily Adams,Hawke's Bay United,goalkeeper,51,-41
Guyana,Benjamin Aguilar,Fruta Conquerors,midfielder,77,82
Netherlands,James Hahn,Ajax,goalkeeper,63,-48
Trinidad and Tobago,Cynthia Ellis,Club Sando,defender,54,49
Dominican Republic,Patrick Graham,Moca FC,forward,51,94
Micronesia,Kevin Abbott,Kosrae,forward,68,32
Comoros,Thomas Wilson,Fomboni FC,midfielder,53,39
Solomon Islands,Mary Frye,Laugu United,forward,63,54
Tuvalu,Steven Woods,Tofaga,forward,60,62
Timor-Leste,Chelsea Arnold,DIT FC,forward,42,53
Burundi,Stephen Grimes,Flambeau du Centre,goalkeeper,65,-5
Ukraine,Larry Lewis,Rukh Lviv,goalkeeper,64,-2
Cambodia,Lindsey Oliver,Phnom Penh Crown,defender,65,48
Sri Lanka,Tim Peterson,Ratnam,defender,68,74
Korea (South),Susan Middleton,FC Seoul,goalkeeper,39,-68
Namibia,Robert Welch,Blue Waters,defender,47,18
Niger,John Cohen,ASFAN,goalkeeper,44,-42
Mali,Kim Blake,Djoliba,forward,72,80
Congo,Jocelyn Freeman,Etoile du Congo,midfielder,49,56
Haiti,Joseph Newton,FICA,defender,57,53
Congo,Gloria Cruz,Inter Club,forward,49,52
Korea (South),Cynthia Smith,Incheon United,goalkeeper,58,-22
Grenada,Kimberly Hurley,Fontenoy United,midfielder,43,83
Portugal,Ivan Henderson,Porto,defender,67,42
Bulgaria,Bryan Noble,Botev Plovdiv,defender,71,27
Liechtenstein,Andrew Rodriguez,Ruggell,forward,68,66
Korea (South),James Hines,Daegu FC,midfielder,68,49
Cyprus,James Knight,AEL Limassol,forward,66,42
Turkmenistan,Heather Holland,Kopetdag,goalkeeper,62,-27
Chad,Scott Robertson,Tourbillon FC,forward,47,54
Serbia,Christine Gomez,Spartak Subotica,goalkeeper,57,-49
Colombia,Heather Davis,Millonarios,forward,53,50
Liberia,Patrick Gibson,Mighty Blue Angels,forward,48,57
Ghana,Abigail Rogers,Ashanti Gold,forward,47,102
Bosnia and Herzegovina,Jonathan Lutz,Velez Mostar,midfielder,80,52
Mozambique,Nicole Berry,Costa do Sol,forward,70,26
Kazakhstan,Michelle Hartman,Tobol,goalkeeper,71,-78
Guinea-Bissau,Heather Fernandez,Bula FC,forward,74,32
Cambodia,John Brown,Nagaworld,midfielder,60,52
Ireland,Stephen Schmidt,St Patrick's Athletic,forward,53,64
Haiti,Daniel Martinez,Don Bosco,defender,52,37
Mozambique,Kyle Burgess,UD Songo,midfielder,70,6
Canada,Jimmy Koch,Valour FC,midfielder,59,64
Senegal,Chad Briggs,US Goree,goalkeeper,69,-94
Lebanon,Jenna Carlson,Bourj,forward,65,38
Vanuatu,Anthony Blanchard,Seveners United,defender,58,52
Kyrgyzstan,Jessica Jenkins,Dordoi Bishkek,goalkeeper,57,-68
Ireland,Laura Swanson,Derry City,defender,73,18
Zambia,Matthew Hall,Power Dynamos,forward,47,60
Iraq,Michael Estes,Naft Al-Wasat,goalkeeper,56,-38
Trinidad and Tobago,Gerald Salazar,San Juan Jabloteh,defender,38,35
Egypt,Charles Rush,Pyramids FC,midfielder,50,72
Jamaica,Peter Dodson,Mount Pleasant,goalkeeper,65,-47
Turkmenistan,Felicia Lopez,Altyn Asyr,defender,40,42
Bolivia,Crystal Adams,The Strongest,forward,63,49
Congo,Valerie Rodriguez,Vita Club Mokanda,forward,77,21
Lesotho,Makayla Taylor,LCS,midfielder,50,46
Korea (North),Martin Travis,Rimyongsu,goalkeeper,62,-44
Chile,Alicia Snyder,Huachipato,defender,78,38
Palau,Natasha Moyer,Team Friendship,defender,73,75
Estonia,Craig Pena,Paide Linnameeskond,forward,58,28
Dominica,Tiffany Murray,Segments FC,midfielder,72,64
